Course Code|Course Description|Grade|Pathway or Destination|Enrolment
KALDN|Creative Arts for Enjoyment and Expression|Level 4|Special Education Non-credit Course (all levels)|846
KALEN|Creative Arts for Enjoyment and Expression|Level 5|Special Education Non-credit Course (all levels)|312
KALFN|Creative Arts for Enjoyment and Expression|Level 6|Special Education Non-credit Course (all levels)|190
KALGN|Creative Arts for Enjoyment and Expression|Level 7|Special Education Non-credit Course (all levels)|118
KALHN|Creative Arts for Enjoyment and Expression|Level 8|Special Education Non-credit Course (all levels)|20
KALIN|Creative Arts for Enjoyment and Expression|Level 9|Special Education Non-credit Course (all levels)|25
KALJN|Creative Arts for Enjoyment and Expression|Level 10|Special Education Non-credit Course (all levels)|26
KALKN|Creative Arts for Enjoyment and Expression|Level 11|Special Education Non-credit Course (all levels)|72
KALLN|Creative Arts for Enjoyment and Expression|Level 12|Special Education Non-credit Course (all levels)|<10
KALMN|Creative Arts for Enjoyment and Expression|Level 13|Special Education Non-credit Course (all levels)|<10
KALNN|Creative Arts for Enjoyment and Expression|Level 14|Special Education Non-credit Course (all levels)|10
KALON|Creative Arts for Enjoyment and Expression|Level 15|Special Education Non-credit Course (all levels)|<10
KBBAN|Money Management and Personal Banking|Level 1|Special Education Non-credit Course (all levels)|460
KBBBN|Money Management and Personal Banking|Level 2|Special Education Non-credit Course (all levels)|293
KBBCN|Money Management and Personal Banking|Level 3|Special Education Non-credit Course (all levels)|246
KBBDN|Money Management and Personal Banking|Level 4|Special Education Non-credit Course (all levels)|214
KBBEN|Money Management and Personal Banking|Level 5|Special Education Non-credit Course (all levels)|489
KBBFN|Money Management and Personal Banking|Level 7|Special Education Non-credit Course (all levels)|32
KBBGN|Money Management and Personal Banking|Level 7|Special Education Non-credit Course (all levels)|22
KBBHN|Money Management and Personal Banking|Level 8|Special Education Non-credit Course (all levels)|<10
KBBIN|Money Management and Personal Banking|Level 9|Special Education Non-credit Course (all levels)|<10
KBBLN|Money Management and Personal Banking|Level 12|Special Education Non-credit Course (all levels)|<10
KBBMN|Money Management and Personal Banking|Level 13|Special Education Non-credit Course (all levels)|<10
KBBPN|Money Management and Personal Banking|Level 16|Special Education Non-credit Course (all levels)|<10
KCCAN|Transit Training and Community Exploration|Level 1|Special Education Non-credit Course (all levels)|271
KCCBN|Transit Training and Community Exploration|Level 2|Special Education Non-credit Course (all levels)|294
KCCCN|Transit Training and Community Exploration|Level 3|Special Education Non-credit Course (all levels)|490
KCCDN|Transit Training and Community Exploration|Level 4|Special Education Non-credit Course (all levels)|308
KCCEN|Transit Training and Community Exploration|Level 5|Special Education Non-credit Course (all levels)|326
KCCFN|Transit Training and Community Exploration|Level 6|Special Education Non-credit Course (all levels)|87
KCCGN|Transit Training and Community Exploration|Level 7|Special Education Non-credit Course (all levels)|50
KCCHN|Transit Training and Community Exploration|Level 8|Special Education Non-credit Course (all levels)|20
KCCIN|Transit Training and Community Exploration|Level 9|Special Education Non-credit Course (all levels)|<10
KCWAN|Exploring Our World|Level 1|Special Education Non-credit Course (all levels)|1361
KCWBN|Exploring Our World|Level 2|Special Education Non-credit Course (all levels)|487
KCWCN|Exploring Our World|Level 3|Special Education Non-credit Course (all levels)|505
KCWDN|Exploring Our World|Level 4|Special Education Non-credit Course (all levels)|675
KCWEN|Exploring Our World|Level 5|Special Education Non-credit Course (all levels)|397
KCWFN|Exploring Our World|Level 6|Special Education Non-credit Course (all levels)|130
KCWGN|Exploring Our World|Level 7|Special Education Non-credit Course (all levels)|151
KCWHN|Exploring Our World|Level 8|Special Education Non-credit Course (all levels)|<10
KCWJN|Exploring Our World|Level 10|Special Education Non-credit Course (all levels)|17
KCWKN|Exploring Our World|Level 11|Special Education Non-credit Course (all levels)|24
KCWMN|Exploring Our World|Level 13|Special Education Non-credit Course (all levels)|<10
KCWON|Exploring Our World|Level 15|Special Education Non-credit Course (all levels)|<10
KENAN|Language and Communication Development|Level 1|Special Education Non-credit Course (all levels)|3874
KENBN|Language and Communication Development|Level 2|Special Education Non-credit Course (all levels)|2165
KENCN|Language and Communication Development|Level 3|Special Education Non-credit Course (all levels)|1917
KENDN|Language and Communication Development|Level 4|Special Education Non-credit Course (all levels)|1997
KENEN|Language and Communication Development|Level 5|Special Education Non-credit Course (all levels)|1275
KENFN|Language and Communication Development|Level 6|Special Education Non-credit Course (all levels)|541
KENGN|Language and Communication Development|Level 7|Special Education Non-credit Course (all levels)|459
KENHN|Language and Communication Development|Level 8|Special Education Non-credit Course (all levels)|177
KENIN|Language and Communication Development|Level 9|Special Education Non-credit Course (all levels)|28
KENJN|Language and Communication Development|Level 10|Special Education Non-credit Course (all levels)|17
KENKN|Language and Communication Development|Level 11|Special Education Non-credit Course (all levels)|16
KENLN|Language and Communication Development|Level 12|Special Education Non-credit Course (all levels)|<10
KENMN|Language and Communication Development|Level 13|Special Education Non-credit Course (all levels)|11
KENNN|Language and Communication Development|Level 14|Special Education Non-credit Course (all levels)|<10
KGLAN|Personal Life Skills|Level 1|Special Education Non-credit Course (all levels)|2789
KGLBN|Personal Life Skills|Level 2|Special Education Non-credit Course (all levels)|1566
KGLCN|Personal Life Skills|Level 3|Special Education Non-credit Course (all levels)|1288
KGLDN|Personal Life Skills|Level 4|Special Education Non-credit Course (all levels)|1281
KGLEN|Personal Life Skills|Level 5|Special Education Non-credit Course (all levels)|1198
KGLFN|Personal Life Skills|Level 6|Special Education Non-credit Course (all levels)|334
KGLGN|Personal Life Skills|Level 7|Special Education Non-credit Course (all levels)|281
KGLHN|Personal Life Skills|Level 8|Special Education Non-credit Course (all levels)|120
KGLIN|Personal Life Skills|Level 9|Special Education Non-credit Course (all levels)|43
KGLJN|Personal Life Skills|Level 10|Special Education Non-credit Course (all levels)|39
KGLKN|Personal Life Skills|Level 11|Special Education Non-credit Course (all levels)|18
KGLLN|Personal Life Skills|Level 12|Special Education Non-credit Course (all levels)|11
KGLMN|Personal Life Skills|Level 13|Special Education Non-credit Course (all levels)|<10
KGLNN|Personal Life Skills|Level 14|Special Education Non-credit Course (all levels)|11
KGLON|Personal Life Skills|Level 15|Special Education Non-credit Course (all levels)|<10
KGWAN|Exploring the World of Work|Level 1|Special Education Non-credit Course (all levels)|1466
KGWBN|Exploring the World of Work|Level 2|Special Education Non-credit Course (all levels)|748
KGWCN|Exploring the World of Work|Level 3|Special Education Non-credit Course (all levels)|754
KGWDN|Exploring the World of Work|Level 4|Special Education Non-credit Course (all levels)|1094
KGWEN|Exploring the World of Work|Level 5|Special Education Non-credit Course (all levels)|800
KGWFN|Exploring the World of Work|Level 6|Special Education Non-credit Course (all levels)|331
KGWGN|Exploring the World of Work|Level 7|Special Education Non-credit Course (all levels)|158
KGWHN|Exploring the World of Work|Level 8|Special Education Non-credit Course (all levels)|39
KGWIN|Exploring the World of Work|Level 9|Special Education Non-credit Course (all levels)|<10
KGWKN|Exploring the World of Work|Level 11|Special Education Non-credit Course (all levels)|18
KGWLN|Exploring the World of Work|Level 12|Special Education Non-credit Course (all levels)|10
KGWMN|Exploring the World of Work|Level 13|Special Education Non-credit Course (all levels)|<10
KGWNN|Exploring the World of Work|Level 14|Special Education Non-credit Course (all levels)|<10
KGWON|Exploring the World of Work|Level 15|Special Education Non-credit Course (all levels)|<10
KHDAN|Social Skills Development|Level 1|Special Education Non-credit Course (all levels)|1709
KHDBN|Social Skills Development|Level 2|Special Education Non-credit Course (all levels)|854
KHDCN|Social Skills Development|Level 3|Special Education Non-credit Course (all levels)|1139
KHDDN|Social Skills Development|Level 4|Special Education Non-credit Course (all levels)|753
KHDEN|Social Skills Development|Level 5|Special Education Non-credit Course (all levels)|649
KHDFN|Social Skills Development|Level 6|Special Education Non-credit Course (all levels)|294
KHDGN|Social Skills Development|Level 7|Special Education Non-credit Course (all levels)|158
KHDHN|Social Skills Development|Level 8|Special Education Non-credit Course (all levels)|60
KHDIN|Social Skills Development|Level 9|Special Education Non-credit Course (all levels)|<10
KHDJN|Social Skills Development|Level 10|Special Education Non-credit Course (all levels)|<10
KHDLN|Social Skills Development|Level 12|Special Education Non-credit Course (all levels)|<10
KHDON|Social Skills Development|Level 15|Special Education Non-credit Course (all levels)|12
KHDPN|Social Skills Development|Level 16|Special Education Non-credit Course (all levels)|<10
KHIAN|Culinary Skills|Level 1|Special Education Non-credit Course (all levels)|617
KHIBN|Culinary Skills|Level 2|Special Education Non-credit Course (all levels)|489
KHICN|Culinary Skills|Level 3|Special Education Non-credit Course (all levels)|366
KHIDN|Culinary Skills|Level 4|Special Education Non-credit Course (all levels)|517
KHIEN|Culinary Skills|Level 5|Special Education Non-credit Course (all levels)|138
KHIFN|Culinary Skills|Level 6|Special Education Non-credit Course (all levels)|104
KHIGN|Culinary Skills|Level 7|Special Education Non-credit Course (all levels)|62
KHIHN|Culinary Skills|Level 8|Special Education Non-credit Course (all levels)|<10
KMMAN|Numeracy and Numbers|Level 1|Special Education Non-credit Course (all levels)|3332
KMMBN|Numeracy and Numbers|Level 2|Special Education Non-credit Course (all levels)|1818
KMMCN|Numeracy and Numbers|Level 3|Special Education Non-credit Course (all levels)|1494
KMMDN|Numeracy and Numbers|Level 4|Special Education Non-credit Course (all levels)|1561
KMMEN|Numeracy and Numbers|Level 5|Special Education Non-credit Course (all levels)|1069
KMMFN|Numeracy and Numbers|Level 6|Special Education Non-credit Course (all levels)|402
KMMGN|Numeracy and Numbers|Level 7|Special Education Non-credit Course (all levels)|344
KMMHN|Numeracy and Numbers|Level 8|Special Education Non-credit Course (all levels)|112
KMMIN|Numeracy and Numbers|Level 9|Special Education Non-credit Course (all levels)|27
KMMJN|Numeracy and Numbers|Level 10|Special Education Non-credit Course (all levels)|11
KMMKN|Numeracy and Numbers|Level 11|Special Education Non-credit Course (all levels)|32
KMMLN|Numeracy and Numbers|Level 12|Special Education Non-credit Course (all levels)|<10
KMMMN|Numeracy and Numbers|Level 13|Special Education Non-credit Course (all levels)|<10
KMMNN|Numeracy and Numbers|Level 14|Special Education Non-credit Course (all levels)|<10
KMMPN|Numeracy and Numbers|Level 16|Special Education Non-credit Course (all levels)|<10
KNAAN|First Canadians|Level 1|Special Education Non-credit Course (all levels)|66
KNABN|First Canadians|Level 2|Special Education Non-credit Course (all levels)|44
KNACN|First Canadians|Level 3|Special Education Non-credit Course (all levels)|46
KNADN|First Canadians|Level 4|Special Education Non-credit Course (all levels)|35
KNAEN|First Canadians|Level 5|Special Education Non-credit Course (all levels)|<10
KNAFN|First Canadians|Level 6|Special Education Non-credit Course (all levels)|<10
KNAGN|First Canadians|Level 7|Special Education Non-credit Course (all levels)|<10
KNAHN|First Canadians|Level 8|Special Education Non-credit Course (all levels)|<10
KNAIN|First Canadians|Level 9|Special Education Non-credit Course (all levels)|<10
KPFAN|Personal Health and Fitness|Level 1|Special Education Non-credit Course (all levels)|1941
KPFBN|Personal Health and Fitness|Level 2|Special Education Non-credit Course (all levels)|1197
KPFCN|Personal Health and Fitness|Level 3|Special Education Non-credit Course (all levels)|1024
KPFDN|Personal Health and Fitness|Level 4|Special Education Non-credit Course (all levels)|1154
KPFEN|Personal Health and Fitness|Level 5|Special Education Non-credit Course (all levels)|492
KPFFN|Personal Health and Fitness|Level 6|Special Education Non-credit Course (all levels)|279
KPFGN|Personal Health and Fitness|Level 7|Special Education Non-credit Course (all levels)|197
KPFHN|Personal Health and Fitness|Level 8|Special Education Non-credit Course (all levels)|48
KPFIN|Personal Health and Fitness|Level 9|Special Education Non-credit Course (all levels)|<10
KPFJN|Personal Health and Fitness|Level 10|Special Education Non-credit Course (all levels)|26
KPFKN|Personal Health and Fitness|Level 11|Special Education Non-credit Course (all levels)|19
KPFLN|Personal Health and Fitness|Level 12|Special Education Non-credit Course (all levels)|21
KPFMN|Personal Health and Fitness|Level 13|Special Education Non-credit Course (all levels)|<10
KPFNN|Personal Health and Fitness|Level 14|Special Education Non-credit Course (all levels)|19
KPFPN|Personal Health and Fitness|Level 16|Special Education Non-credit Course (all levels)|<10
KPHAN|Choice Making for Healthy Living|Level 1|Special Education Non-credit Course (all levels)|911
KPHBN|Choice Making for Healthy Living|Level 2|Special Education Non-credit Course (all levels)|682
KPHCN|Choice Making for Healthy Living|Level 3|Special Education Non-credit Course (all levels)|283
KPHDN|Choice Making for Healthy Living|Level 4|Special Education Non-credit Course (all levels)|305
KPHEN|Choice Making for Healthy Living|Level 5|Special Education Non-credit Course (all levels)|194
KPHFN|Choice Making for Healthy Living|Level 6|Special Education Non-credit Course (all levels)|108
KPHGN|Choice Making for Healthy Living|Level 7|Special Education Non-credit Course (all levels)|60
KPHHN|Choice Making for Healthy Living|Level 8|Special Education Non-credit Course (all levels)|<10
KPHIN|Choice Making for Healthy Living|Level 9|Special Education Non-credit Course (all levels)|<10
KPHJN|Choice Making for Healthy Living|Level 10|Special Education Non-credit Course (all levels)|<10
KPHKN|Choice Making for Healthy Living|Level 11|Special Education Non-credit Course (all levels)|<10
KPHLN|Choice Making for Healthy Living|Level 12|Special Education Non-credit Course (all levels)|<10
KPHMN|Choice Making for Healthy Living|Level 13|Special Education Non-credit Course (all levels)|<10
KPHNN|Choice Making for Healthy Living|Level 14|Special Education Non-credit Course (all levels)|<10
KPHON|Choice Making for Healthy Living|Level 15|Special Education Non-credit Course (all levels)|<10
KPHPN|Choice Making for Healthy Living|Level 16|Special Education Non-credit Course (all levels)|<10
KPPAN|Self Help and Self Care|Level 1|Special Education Non-credit Course (all levels)|929
KPPBN|Self Help and Self Care|Level 2|Special Education Non-credit Course (all levels)|453
KPPCN|Self Help and Self Care|Level 3|Special Education Non-credit Course (all levels)|407
KPPDN|Self Help and Self Care|Level 4|Special Education Non-credit Course (all levels)|421
KPPEN|Self Help and Self Care|Level 5|Special Education Non-credit Course (all levels)|257
KPPFN|Self Help and Self Care|Level 6|Special Education Non-credit Course (all levels)|227
KPPGN|Self Help and Self Care|Level 7|Special Education Non-credit Course (all levels)|128
KPPHN|Self Help and Self Care|Level 8|Special Education Non-credit Course (all levels)|<10
KPPJN|Self Help and Self Care|Level 10|Special Education Non-credit Course (all levels)|<10
KSNAN|Exploring Our Environment|Level 1|Special Education Non-credit Course (all levels)|991
KSNBN|Exploring Our Environment|Level 2|Special Education Non-credit Course (all levels)|553
KSNCN|Exploring Our Environment|Level 3|Special Education Non-credit Course (all levels)|323
KSNDN|Exploring Our Environment|Level 4|Special Education Non-credit Course (all levels)|350
KSNEN|Exploring Our Environment|Level 5|Special Education Non-credit Course (all levels)|541
KSNFN|Exploring Our Environment|Level 6|Special Education Non-credit Course (all levels)|67
KSNGN|Exploring Our Environment|Level 7|Special Education Non-credit Course (all levels)|63
KSNJN|Exploring Our Environment|Level 10|Special Education Non-credit Course (all levels)|<10
KSNMN|Exploring Our Environment|Level 13|Special Education Non-credit Course (all levels)|<10
KSNON|Exploring Our Environment|Level 15|Special Education Non-credit Course (all levels)|13
KTTAN|Computer Skills|Level 1|Special Education Non-credit Course (all levels)|521
KTTBN|Computer Skills|Level 2|Special Education Non-credit Course (all levels)|296
KTTCN|Computer Skills|Level 3|Special Education Non-credit Course (all levels)|202
KTTDN|Computer Skills|Level 4|Special Education Non-credit Course (all levels)|202
KTTEN|Computer Skills|Level 5|Special Education Non-credit Course (all levels)|397
KTTFN|Computer Skills|Level 6|Special Education Non-credit Course (all levels)|72
KTTGN|Computer Skills|Level 7|Special Education Non-credit Course (all levels)|26
KTTHN|Computer Skills|Level 8|Special Education Non-credit Course (all levels)|<10
KTTIN|Computer Skills|Level 9|Special Education Non-credit Course (all levels)|<10
KTTJN|Computer Skills|Level 10|Special Education Non-credit Course (all levels)|<10
KTTMN|Computer Skills|Level 13|Special Education Non-credit Course (all levels)|<10
KTTPN|Computer Skills|Level 16|Special Education Non-credit Course (all levels)|<10
LDLBD|Somali|Level 2|Academic (Grade 9 & 10 level)|20
LDLCU|Somali|Level 3|University Preparation (Grade 11 & 12 level)|<10
LKABD|Traditional Chinese (Mandarin)|Level 2|Academic (Grade 9 & 10 level)|44
LKACU|Traditional Chinese (Mandarin)|Level 3|University Preparation (Grade 11 & 12 level)|99
LKADO|Traditional Chinese (Mandarin)|Level 4|Open (Grade 9 - 12 level)|<10
LKADU|Traditional Chinese (Mandarin)|Level 4|University Preparation (Grade 11 & 12 level)|91
LKCBD|Cantonese|Level 2|Academic (Grade 9 & 10 level)|29
LKCCU|Cantonese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LKCDU|Cantonese|Level 4|University Preparation (Grade 11 & 12 level)|<10
LKDBD|Cantonese|Level 2|Academic (Grade 9 & 10 level)|12
LKDCU|Cantonese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LKDDU|Cantonese|Level 4|University Preparation (Grade 11 & 12 level)|<10
LKEAD|Simplified Chinese|Level 1|Academic (Grade 9 & 10 level)|<10
LKECU|Simplified Chinese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LKIBD|Japanese|Level 2|Academic (Grade 9 & 10 level)|<10
LKJAD|Japanese|Level 1|Academic (Grade 9 & 10 level)|36
LKJBD|Japanese|Level 2|Academic (Grade 9 & 10 level)|179
LKJCU|Japanese|Level 3|University Preparation (Grade 11 & 12 level)|59
LKJDU|Japanese|Level 4|University Preparation (Grade 11 & 12 level)|45
LKMAD|Traditional Chinese (Mandarin)|Level 1|Academic (Grade 9 & 10 level)|<10
LKMAO|Traditional Chinese (Mandarin)|Level 1|Open (Grade 9 - 12 level)|25
LKMBD|Traditional Chinese (Mandarin)|Level 2|Academic (Grade 9 & 10 level)|48
LKMCU|Traditional Chinese (Mandarin)|Level 3|University Preparation (Grade 11 & 12 level)|18
LKMDU|Traditional Chinese (Mandarin)|Level 4|University Preparation (Grade 11 & 12 level)|26
LNCAO|Cree|Level 1|Open (Grade 9 - 12 level)|15
LNCBO|Cree|Level 2|Open (Grade 9 - 12 level)|<10
LNDAO|Delaware|Level 1|Open (Grade 9 - 12 level)|16
LNDBO|Delaware|Level 2|Open (Grade 9 - 12 level)|<10
LNDCO|Delaware|Level 3|Open (Grade 9 - 12 level)|<10
LNMAO|Mohawk|Level 1|Open (Grade 9 - 12 level)|60
LNMBO|Mohawk|Level 2|Open (Grade 9 - 12 level)|48
LNMCO|Mohawk|Level 3|Open (Grade 9 - 12 level)|24
LNMDO|Mohawk|Level 4|Open (Grade 9 - 12 level)|<10
LNMEO|Mohawk|Level 5|Open (Grade 9 - 12 level)|<10
LNNAO|Oneida|Level 1|Open (Grade 9 - 12 level)|56
LNNBO|Oneida|Level 2|Open (Grade 9 - 12 level)|10
LNNCO|Oneida|Level 3|Open (Grade 9 - 12 level)|<10
LNOAO|Ojibwe|Level 1|Open (Grade 9 - 12 level)|815
LNOBO|Ojibwe|Level 2|Open (Grade 9 - 12 level)|319
LNOCO|Ojibwe|Level 3|Open (Grade 9 - 12 level)|150
LNODO|Ojibwe|Level 4|Open (Grade 9 - 12 level)|43
LNOEO|Ojibwe|Level 5|Open (Grade 9 - 12 level)|<10
LPTAO|Thai|Level 1|Open (Grade 9 - 12 level)|<10
LVGBU|Ancient Greek|Level 2|University Preparation (Grade 11 & 12 level)|<10
LVLAD|Latin|Level 1|Academic (Grade 9 & 10 level)|1149
LVLBU|Latin|Level 2|University Preparation (Grade 11 & 12 level)|351
LVLCU|Latin|Level 3|University Preparation (Grade 11 & 12 level)|183
LVV4U|Classical Civilization|Grade 12|University Preparation (Grade 11 & 12 level)|1822
LWCAD|Gaelic|Level 1|Academic (Grade 9 & 10 level)|14
LWEAD|Spanish|Level 1|Academic (Grade 9 & 10 level)|16
LWEAO|Spanish|Level 1|Open (Grade 9 - 12 level)|121
LWEBD|Spanish|Level 2|Academic (Grade 9 & 10 level)|128
LWEBO|Spanish|Level 2|Open (Grade 9 - 12 level)|11
LWECO|Spanish|Level 3|Open (Grade 9 - 12 level)|<10
LWECU|Spanish|Level 3|University Preparation (Grade 11 & 12 level)|60
LWEDO|Spanish|Level 4|Open (Grade 9 - 12 level)|<10
LWEDU|Spanish|Level 4|University Preparation (Grade 11 & 12 level)|37
LWGAD|German|Level 1|Academic (Grade 9 & 10 level)|90
LWGAO|German|Level 1|Open (Grade 9 - 12 level)|49
LWGBD|German|Level 2|Academic (Grade 9 & 10 level)|684
LWGBO|German|Level 2|Open (Grade 9 - 12 level)|39
LWGCO|German|Level 3|Open (Grade 9 - 12 level)|<10
LWGCU|German|Level 3|University Preparation (Grade 11 & 12 level)|197
LWGDU|German|Level 4|University Preparation (Grade 11 & 12 level)|113
LWIAD|Italian|Level 1|Academic (Grade 9 & 10 level)|104
LWIAO|Italian|Level 1|Open (Grade 9 - 12 level)|51
LWIBD|Italian|Level 2|Academic (Grade 9 & 10 level)|1161
LWIBO|Italian|Level 2|Open (Grade 9 - 12 level)|43
LWICO|Italian|Level 3|Open (Grade 9 - 12 level)|15
LWICU|Italian|Level 3|University Preparation (Grade 11 & 12 level)|338
LWIDU|Italian|Level 4|University Preparation (Grade 11 & 12 level)|177
LWJBO|Italian|Level 2|Open (Grade 9 - 12 level)|<10
LWJCO|Italian|Level 3|Open (Grade 9 - 12 level)|<10
LWJCU|Italian|Level 3|University Preparation (Grade 11 & 12 level)|26
LWJDU|Italian|Level 4|University Preparation (Grade 11 & 12 level)|<10
LWPAO|Portuguese|Level 1|Open (Grade 9 - 12 level)|<10
LWPBD|Portuguese|Level 2|Academic (Grade 9 & 10 level)|48
LWPBO|Portuguese|Level 2|Open (Grade 9 - 12 level)|10
LWPCO|Portuguese|Level 3|Open (Grade 9 - 12 level)|<10
LWPCU|Portuguese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LWPDU|Portuguese|Level 4|University Preparation (Grade 11 & 12 level)|15
LWSAD|Spanish|Level 1|Academic (Grade 9 & 10 level)|515
LWSAO|Spanish|Level 1|Open (Grade 9 - 12 level)|640
LWSBD|Spanish|Level 2|Academic (Grade 9 & 10 level)|6553
LWSBO|Spanish|Level 2|Open (Grade 9 - 12 level)|632
LWSCO|Spanish|Level 3|Open (Grade 9 - 12 level)|69
LWSCU|Spanish|Level 3|University Preparation (Grade 11 & 12 level)|2353
LWSDO|Spanish|Level 4|Open (Grade 9 - 12 level)|14
LWSDU|Spanish|Level 4|University Preparation (Grade 11 & 12 level)|1233
LYBAD|Arabic|Level 1|Academic (Grade 9 & 10 level)|<10
LYBAO|Arabic|Level 1|Open (Grade 9 - 12 level)|16
LYBBD|Arabic|Level 2|Academic (Grade 9 & 10 level)|<10
LYBBO|Arabic|Level 2|Open (Grade 9 - 12 level)|<10
LYBCU|Arabic|Level 3|University Preparation (Grade 11 & 12 level)|10
LYBDU|Arabic|Level 4|University Preparation (Grade 11 & 12 level)|<10
MAB4T|Math Fundamentals|Grade 12|College Delivered (Dual Credits)|<10
MAD4T|Mathematics I|Grade 12|College Delivered (Dual Credits)|20
MAP4C|Foundations for College Mathematics|Grade 12|College Preparation (Grade 11 & 12 level)|31773
MBD4T|Mathematics of Finance|Grade 12|College Delivered (Dual Credits)|<10
MBF3C|Foundations for College Mathematics|Grade 11|College Preparation (Grade 11 & 12 level)|53745
MCF3M|Functions and Applications|Grade 11|University/College Preparation (Grade 11 & 12 level)|38491
MCR3K|Mathematics Transfer, Grade 11, University/College Preparation to University Pre|Grade 11|University Preparation (Transfer)|<10
MCR3U|Functions|Grade 11|University Preparation (Grade 11 & 12 level)|74139
MCT4C|Mathematics for College Technology|Grade 12|College Preparation (Grade 11 & 12 level)|4584
MCV4U|Calculus and Vectors|Grade 12|University Preparation (Grade 11 & 12 level)|37155
MDM4U|Mathematics and Data Management|Grade 12|University Preparation (Grade 11 & 12 level)|35639
MEL3E|Mathematics for Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|23890
MEL4E|Mathematics for Work and Everyday Life|Grade 12|Workplace Preparation (Grade 11 & 12 level)|6376
MFM1P|Foundations of Mathematics|Grade 9|Applied (Grade 9 & 10 level)|49374
MFM2P|Foundations of Mathematics|Grade 10|Applied (Grade 9 & 10 level)|63174
MHF4U|Advanced Functions|Grade 12|University Preparation (Grade 11 & 12 level)|57835
MIC4T|Computer Mathematics|Grade 12|College Delivered (Dual Credits)|<10
MID4T|Statistics for Behavioural Science Technology|Grade 12|College Delivered (Dual Credits)|<10
MIE4T|Mathematics for Health Sciences|Grade 12|College Delivered (Dual Credits)|<10
MIG4T|Mathematics for Technology|Grade 12|College Delivered (Dual Credits)|<10
MIH4T|Mechanical Basic Algebra|Grade 12|College Delivered (Dual Credits)|13
MII4T|Pre-Technology Mathematics|Grade 12|College Delivered (Dual Credits)|<10
MIJ4T|Technical Mathematics|Grade 12|College Delivered (Dual Credits)|<10
MIK4T|Trade Math|Grade 12|College Delivered (Dual Credits)|<10
MPM1D|Principles of Mathematics|Grade 9|Academic (Grade 9 & 10 level)|105385
MPM1H|Mathematics, Transfer, Grade 9, Applied to Academic|Grade 9|Academic (Transfer)|30
MPM2D|Principles of Mathematics|Grade 10|Academic (Grade 9 & 10 level)|99581
MPM2H|Mathematics Transfer, Grade 10, Applied to Academic|Grade 10|Academic (Transfer)|<10
NAC1O|Expressing Aboriginal Cultures|Grade 9|Open (Grade 9 - 12 level)|3056
NAC2O|Aboriginal Peoples in Canada|Grade 10|Open (Grade 9 - 12 level)|1498
NAE4T|Aboriginal People and Canadian Society - Introduction|Grade 12|College Delivered (Dual Credits)|17
NBA4T|Contemporary Issues in Aboriginal Society|Grade 12|College Delivered (Dual Credits)|<10
NBE3C|English: Contemporary Aboriginal Voices|Grade 11|College Preparation (Grade 11 & 12 level)|946
NBE3E|English: Contemporary Aboriginal Voices|Grade 11|Workplace Preparation (Grade 11 & 12 level)|232
NBE3U|English: Contemporary Aboriginal Voices|Grade 11|University Preparation (Grade 11 & 12 level)|592
NBI4Z|Introduction to Native Social Welfare|Grade 12|University Delivered (Dual Credits)|<10
NBV3C|Aboriginal Beliefs, Values, and Aspirations in Contemporary Society|Grade 11|College Preparation (Grade 11 & 12 level)|1637
NBV3E|Aboriginal Beliefs, Values, and Aspirations in Contemporary Society|Grade 11|Workplace Preparation (Grade 11 & 12 level)|2160
NDA3M|Current Aboriginal Issues in Canada|Grade 11|University/College Preparation (Grade 11 & 12 level)|1181
NDC4T|First Nations People and Issues in Diversity II|Grade 12|College Delivered (Dual Credits)|<10
NDG4M|Aboriginal Governance: Emerging Directions|Grade 12|University/College Preparation (Grade 11 & 12 level)|145
NDW4M|Indigenous Peoples: Issues in Global Context|Grade 12|University/College Preparation (Grade 11 & 12 level)|1823
OLC3O|Ontario Secondary School Literacy Course|Grade 11|Open (Grade 9 - 12 level)|1061
OLC4O|Ontario Secondary School Literacy Course|Grade 12|Open (Grade 9 - 12 level)|20007
PAA4T|Guiding and Outdoor Skills|Grade 12|College Delivered (Dual Credits)|44
PAB4T|Fire Fitness Management|Grade 12|College Delivered (Dual Credits)|19
PAD1O|Outdoor Activities|Grade 9|Open (Grade 9 - 12 level)|191
PAD2O|Outdoor Activities|Grade 10|Open (Grade 9 - 12 level)|1399
PAD3O|Outdoor Activities|Grade 11|Open (Grade 9 - 12 level)|5059
PAD4O|Outdoor Activities|Grade 12|Open (Grade 9 - 12 level)|1710
PAF1O|Personal and Fitness Activities|Grade 9|Open (Grade 9 - 12 level)|1235
PAF2O|Personal and Fitness Activities|Grade 10|Open (Grade 9 - 12 level)|12617
PAF3O|Personal and Fitness Activities|Grade 11|Open (Grade 9 - 12 level)|34438
PAF4O|Personal and Fitness Activities|Grade 12|Open (Grade 9 - 12 level)|22089
PAI1O|Individual and Small Group Activities|Grade 9|Open (Grade 9 - 12 level)|447
PAI2O|Individual and Small Group Activities|Grade 10|Open (Grade 9 - 12 level)|1314
PAI3O|Individual and Small Group Activities|Grade 11|Open (Grade 9 - 12 level)|2604
