Course Code|Course Description|Grade|Pathway or Destination|Enrolment
IDC4U|Interdisciplinary Studies|Grade 12|University Preparation (Grade 11 & 12 level)|15838
IDP3O|Interdisciplinary Studies|Grade 11|Open (Grade 9 - 12 level)|495
IDP4O|Interdisciplinary Studies|Grade 12|Open (Grade 9 - 12 level)|117
IDP4U|Interdisciplinary Studies|Grade 12|University Preparation (Grade 11 & 12 level)|894
JAB4T|Lights, Camera, Action!|Grade 12|College Delivered (Dual Credits)|<10
JAL4T|Film Studies|Grade 12|College Delivered (Dual Credits)|68
JBD4T|College Success|Grade 12|College Delivered (Dual Credits)|92
JCB4T|Stick Handling Through History|Grade 12|College Delivered (Dual Credits)|<10
JDE4T|Enjeux et Survie|Grade 12|College Delivered (Dual Credits)|<10
JEB4T|Making the Grade|Grade 12|College Delivered (Dual Credits)|109
JEC4T|Success Matters|Grade 12|College Delivered (Dual Credits)|30
JEE4T|Professional Effectiveness|Grade 12|College Delivered (Dual Credits)|30
JEH4T|Speaking with Confidence|Grade 12|College Delivered (Dual Credits)|63
JEK4T|Improv|Grade 12|College Delivered (Dual Credits)|10
JEL4T|Roots to Success|Grade 12|College Delivered (Dual Credits)|30
JFA4T|Developmental Psychology  Arts and Science/Social Service Worker Section|Grade 12|College Delivered (Dual Credits)|26
JFE4T|Current Events|Grade 12|College Delivered (Dual Credits)|129
JFF4T|Issues in Diversity|Grade 12|College Delivered (Dual Credits)|27
JGB4T|Culture technologique|Grade 12|College Delivered (Dual Credits)|214
JGC4T|Society, Technology and Social Issues|Grade 12|College Delivered (Dual Credits)|63
JGE4T|Growing Up Digital|Grade 12|College Delivered (Dual Credits)|25
JGH4T|Fundamentals -  Photojournalism|Grade 12|College Delivered (Dual Credits)|20
JMB4T|Introduction à la profession|Grade 12|College Delivered (Dual Credits)|31
KALAN|Creative Arts for Enjoyment and Expression|Level 1|Special Education Non-credit Course (all levels)|1400
KALBN|Creative Arts for Enjoyment and Expression|Level 2|Special Education Non-credit Course (all levels)|1163
KALCN|Creative Arts for Enjoyment and Expression|Level 3|Special Education Non-credit Course (all levels)|715
KALDN|Creative Arts for Enjoyment and Expression|Level 4|Special Education Non-credit Course (all levels)|657
KALEN|Creative Arts for Enjoyment and Expression|Level 5|Special Education Non-credit Course (all levels)|499
KALFN|Creative Arts for Enjoyment and Expression|Level 6|Special Education Non-credit Course (all levels)|328
KALGN|Creative Arts for Enjoyment and Expression|Level 7|Special Education Non-credit Course (all levels)|213
KALHN|Creative Arts for Enjoyment and Expression|Level 8|Special Education Non-credit Course (all levels)|41
KALIN|Creative Arts for Enjoyment and Expression|Level 9|Special Education Non-credit Course (all levels)|54
KALJN|Creative Arts for Enjoyment and Expression|Level 10|Special Education Non-credit Course (all levels)|35
KALKN|Creative Arts for Enjoyment and Expression|Level 11|Special Education Non-credit Course (all levels)|80
KALLN|Creative Arts for Enjoyment and Expression|Level 12|Special Education Non-credit Course (all levels)|22
KALMN|Creative Arts for Enjoyment and Expression|Level 13|Special Education Non-credit Course (all levels)|<10
KALNN|Creative Arts for Enjoyment and Expression|Level 14|Special Education Non-credit Course (all levels)|<10
KALON|Creative Arts for Enjoyment and Expression|Level 15|Special Education Non-credit Course (all levels)|<10
KALPN|Creative Arts for Enjoyment and Expression|Level 16|Special Education Non-credit Course (all levels)|<10
KBBAN|Money Management and Personal Banking|Level 1|Special Education Non-credit Course (all levels)|465
KBBBN|Money Management and Personal Banking|Level 2|Special Education Non-credit Course (all levels)|249
KBBCN|Money Management and Personal Banking|Level 3|Special Education Non-credit Course (all levels)|185
KBBDN|Money Management and Personal Banking|Level 4|Special Education Non-credit Course (all levels)|215
KBBEN|Money Management and Personal Banking|Level 5|Special Education Non-credit Course (all levels)|194
KBBFN|Money Management and Personal Banking|Level 7|Special Education Non-credit Course (all levels)|87
KBBGN|Money Management and Personal Banking|Level 7|Special Education Non-credit Course (all levels)|64
KBBHN|Money Management and Personal Banking|Level 8|Special Education Non-credit Course (all levels)|10
KBBIN|Money Management and Personal Banking|Level 9|Special Education Non-credit Course (all levels)|<10
KBBJN|Money Management and Personal Banking|Level 10|Special Education Non-credit Course (all levels)|388
KBBKN|Money Management and Personal Banking|Level 11|Special Education Non-credit Course (all levels)|11
KBBMN|Money Management and Personal Banking|Level 13|Special Education Non-credit Course (all levels)|<10
KCCAN|Transit Training and Community Exploration|Level 1|Special Education Non-credit Course (all levels)|278
KCCBN|Transit Training and Community Exploration|Level 2|Special Education Non-credit Course (all levels)|181
KCCCN|Transit Training and Community Exploration|Level 3|Special Education Non-credit Course (all levels)|384
KCCDN|Transit Training and Community Exploration|Level 4|Special Education Non-credit Course (all levels)|247
KCCEN|Transit Training and Community Exploration|Level 5|Special Education Non-credit Course (all levels)|129
KCCFN|Transit Training and Community Exploration|Level 6|Special Education Non-credit Course (all levels)|84
KCCGN|Transit Training and Community Exploration|Level 7|Special Education Non-credit Course (all levels)|119
KCCHN|Transit Training and Community Exploration|Level 8|Special Education Non-credit Course (all levels)|<10
KCCIN|Transit Training and Community Exploration|Level 9|Special Education Non-credit Course (all levels)|<10
KCCJN|Transit Training and Community Exploration|Level 10|Special Education Non-credit Course (all levels)|128
KCWAN|Exploring Our World|Level 1|Special Education Non-credit Course (all levels)|973
KCWBN|Exploring Our World|Level 2|Special Education Non-credit Course (all levels)|511
KCWCN|Exploring Our World|Level 3|Special Education Non-credit Course (all levels)|403
KCWDN|Exploring Our World|Level 4|Special Education Non-credit Course (all levels)|615
KCWEN|Exploring Our World|Level 5|Special Education Non-credit Course (all levels)|366
KCWFN|Exploring Our World|Level 6|Special Education Non-credit Course (all levels)|162
KCWGN|Exploring Our World|Level 7|Special Education Non-credit Course (all levels)|149
KCWHN|Exploring Our World|Level 8|Special Education Non-credit Course (all levels)|<10
KCWIN|Exploring Our World|Level 9|Special Education Non-credit Course (all levels)|<10
KCWJN|Exploring Our World|Level 10|Special Education Non-credit Course (all levels)|163
KCWKN|Exploring Our World|Level 11|Special Education Non-credit Course (all levels)|<10
KCWLN|Exploring Our World|Level 12|Special Education Non-credit Course (all levels)|<10
KCWNN|Exploring Our World|Level 14|Special Education Non-credit Course (all levels)|<10
KENAN|Language and Communication Development|Level 1|Special Education Non-credit Course (all levels)|3149
KENBN|Language and Communication Development|Level 2|Special Education Non-credit Course (all levels)|2150
KENCN|Language and Communication Development|Level 3|Special Education Non-credit Course (all levels)|1517
KENDN|Language and Communication Development|Level 4|Special Education Non-credit Course (all levels)|1709
KENEN|Language and Communication Development|Level 5|Special Education Non-credit Course (all levels)|1224
KENFN|Language and Communication Development|Level 6|Special Education Non-credit Course (all levels)|698
KENGN|Language and Communication Development|Level 7|Special Education Non-credit Course (all levels)|660
KENHN|Language and Communication Development|Level 8|Special Education Non-credit Course (all levels)|191
KENIN|Language and Communication Development|Level 9|Special Education Non-credit Course (all levels)|108
KENJN|Language and Communication Development|Level 10|Special Education Non-credit Course (all levels)|486
KENKN|Language and Communication Development|Level 11|Special Education Non-credit Course (all levels)|56
KENLN|Language and Communication Development|Level 12|Special Education Non-credit Course (all levels)|74
KENMN|Language and Communication Development|Level 13|Special Education Non-credit Course (all levels)|78
KENNN|Language and Communication Development|Level 14|Special Education Non-credit Course (all levels)|30
KENON|Language and Communication Development|Level 15|Special Education Non-credit Course (all levels)|<10
KENPN|Language and Communication Development|Level 16|Special Education Non-credit Course (all levels)|10
KGLAN|Personal Life Skills|Level 1|Special Education Non-credit Course (all levels)|2162
KGLBN|Personal Life Skills|Level 2|Special Education Non-credit Course (all levels)|1349
KGLCN|Personal Life Skills|Level 3|Special Education Non-credit Course (all levels)|1170
KGLDN|Personal Life Skills|Level 4|Special Education Non-credit Course (all levels)|1016
KGLEN|Personal Life Skills|Level 5|Special Education Non-credit Course (all levels)|1130
KGLFN|Personal Life Skills|Level 6|Special Education Non-credit Course (all levels)|562
KGLGN|Personal Life Skills|Level 7|Special Education Non-credit Course (all levels)|416
KGLHN|Personal Life Skills|Level 8|Special Education Non-credit Course (all levels)|187
KGLIN|Personal Life Skills|Level 9|Special Education Non-credit Course (all levels)|15
KGLJN|Personal Life Skills|Level 10|Special Education Non-credit Course (all levels)|375
KGLKN|Personal Life Skills|Level 11|Special Education Non-credit Course (all levels)|33
KGLLN|Personal Life Skills|Level 12|Special Education Non-credit Course (all levels)|23
KGLMN|Personal Life Skills|Level 13|Special Education Non-credit Course (all levels)|31
KGLNN|Personal Life Skills|Level 14|Special Education Non-credit Course (all levels)|25
KGLON|Personal Life Skills|Level 15|Special Education Non-credit Course (all levels)|<10
KGWAN|Exploring the World of Work|Level 1|Special Education Non-credit Course (all levels)|1006
KGWBN|Exploring the World of Work|Level 2|Special Education Non-credit Course (all levels)|793
KGWCN|Exploring the World of Work|Level 3|Special Education Non-credit Course (all levels)|747
KGWDN|Exploring the World of Work|Level 4|Special Education Non-credit Course (all levels)|1038
KGWEN|Exploring the World of Work|Level 5|Special Education Non-credit Course (all levels)|517
KGWFN|Exploring the World of Work|Level 6|Special Education Non-credit Course (all levels)|392
KGWGN|Exploring the World of Work|Level 7|Special Education Non-credit Course (all levels)|319
KGWHN|Exploring the World of Work|Level 8|Special Education Non-credit Course (all levels)|59
KGWIN|Exploring the World of Work|Level 9|Special Education Non-credit Course (all levels)|48
KGWJN|Exploring the World of Work|Level 10|Special Education Non-credit Course (all levels)|371
KGWKN|Exploring the World of Work|Level 11|Special Education Non-credit Course (all levels)|10
KGWLN|Exploring the World of Work|Level 12|Special Education Non-credit Course (all levels)|10
KGWMN|Exploring the World of Work|Level 13|Special Education Non-credit Course (all levels)|15
KGWNN|Exploring the World of Work|Level 14|Special Education Non-credit Course (all levels)|27
KHDAN|Social Skills Development|Level 1|Special Education Non-credit Course (all levels)|1650
KHDBN|Social Skills Development|Level 2|Special Education Non-credit Course (all levels)|1041
KHDCN|Social Skills Development|Level 3|Special Education Non-credit Course (all levels)|854
KHDDN|Social Skills Development|Level 4|Special Education Non-credit Course (all levels)|727
KHDEN|Social Skills Development|Level 5|Special Education Non-credit Course (all levels)|498
KHDFN|Social Skills Development|Level 6|Special Education Non-credit Course (all levels)|238
KHDGN|Social Skills Development|Level 7|Special Education Non-credit Course (all levels)|221
KHDHN|Social Skills Development|Level 8|Special Education Non-credit Course (all levels)|51
KHDIN|Social Skills Development|Level 9|Special Education Non-credit Course (all levels)|22
KHDJN|Social Skills Development|Level 10|Special Education Non-credit Course (all levels)|347
KHDKN|Social Skills Development|Level 11|Special Education Non-credit Course (all levels)|11
KHDLN|Social Skills Development|Level 12|Special Education Non-credit Course (all levels)|<10
KHDMN|Social Skills Development|Level 13|Special Education Non-credit Course (all levels)|<10
KHDNN|Social Skills Development|Level 14|Special Education Non-credit Course (all levels)|<10
KHIAN|Culinary Skills|Level 1|Special Education Non-credit Course (all levels)|664
KHIBN|Culinary Skills|Level 2|Special Education Non-credit Course (all levels)|547
KHICN|Culinary Skills|Level 3|Special Education Non-credit Course (all levels)|453
KHIDN|Culinary Skills|Level 4|Special Education Non-credit Course (all levels)|662
KHIEN|Culinary Skills|Level 5|Special Education Non-credit Course (all levels)|232
KHIFN|Culinary Skills|Level 6|Special Education Non-credit Course (all levels)|128
KHIGN|Culinary Skills|Level 7|Special Education Non-credit Course (all levels)|168
KHIHN|Culinary Skills|Level 8|Special Education Non-credit Course (all levels)|24
KHIIN|Culinary Skills|Level 9|Special Education Non-credit Course (all levels)|13
KHIJN|Culinary Skills|Level 10|Special Education Non-credit Course (all levels)|13
KHIKN|Culinary Skills|Level 11|Special Education Non-credit Course (all levels)|<10
KHILN|Culinary Skills|Level 12|Special Education Non-credit Course (all levels)|<10
KHIMN|Culinary Skills|Level 13|Special Education Non-credit Course (all levels)|<10
KHINN|Culinary Skills|Level 14|Special Education Non-credit Course (all levels)|<10
KMMAN|Numeracy and Numbers|Level 1|Special Education Non-credit Course (all levels)|2669
KMMBN|Numeracy and Numbers|Level 2|Special Education Non-credit Course (all levels)|1668
KMMCN|Numeracy and Numbers|Level 3|Special Education Non-credit Course (all levels)|1156
KMMDN|Numeracy and Numbers|Level 4|Special Education Non-credit Course (all levels)|1251
KMMEN|Numeracy and Numbers|Level 5|Special Education Non-credit Course (all levels)|916
KMMFN|Numeracy and Numbers|Level 6|Special Education Non-credit Course (all levels)|493
KMMGN|Numeracy and Numbers|Level 7|Special Education Non-credit Course (all levels)|417
KMMHN|Numeracy and Numbers|Level 8|Special Education Non-credit Course (all levels)|149
KMMIN|Numeracy and Numbers|Level 9|Special Education Non-credit Course (all levels)|114
KMMJN|Numeracy and Numbers|Level 10|Special Education Non-credit Course (all levels)|447
KMMKN|Numeracy and Numbers|Level 11|Special Education Non-credit Course (all levels)|61
KMMLN|Numeracy and Numbers|Level 12|Special Education Non-credit Course (all levels)|54
KMMMN|Numeracy and Numbers|Level 13|Special Education Non-credit Course (all levels)|38
KMMNN|Numeracy and Numbers|Level 14|Special Education Non-credit Course (all levels)|24
KMMON|Numeracy and Numbers|Level 15|Special Education Non-credit Course (all levels)|13
KMMPN|Numeracy and Numbers|Level 16|Special Education Non-credit Course (all levels)|13
KNAAN|First Canadians|Level 1|Special Education Non-credit Course (all levels)|93
KNABN|First Canadians|Level 2|Special Education Non-credit Course (all levels)|73
KNACN|First Canadians|Level 3|Special Education Non-credit Course (all levels)|29
KNADN|First Canadians|Level 4|Special Education Non-credit Course (all levels)|26
KNAEN|First Canadians|Level 5|Special Education Non-credit Course (all levels)|12
KNAFN|First Canadians|Level 6|Special Education Non-credit Course (all levels)|10
KNAGN|First Canadians|Level 7|Special Education Non-credit Course (all levels)|<10
KPFAN|Personal Health and Fitness|Level 1|Special Education Non-credit Course (all levels)|1550
KPFBN|Personal Health and Fitness|Level 2|Special Education Non-credit Course (all levels)|1084
KPFCN|Personal Health and Fitness|Level 3|Special Education Non-credit Course (all levels)|1034
KPFDN|Personal Health and Fitness|Level 4|Special Education Non-credit Course (all levels)|960
KPFEN|Personal Health and Fitness|Level 5|Special Education Non-credit Course (all levels)|665
KPFFN|Personal Health and Fitness|Level 6|Special Education Non-credit Course (all levels)|358
KPFGN|Personal Health and Fitness|Level 7|Special Education Non-credit Course (all levels)|427
KPFHN|Personal Health and Fitness|Level 8|Special Education Non-credit Course (all levels)|107
KPFIN|Personal Health and Fitness|Level 9|Special Education Non-credit Course (all levels)|57
KPFJN|Personal Health and Fitness|Level 10|Special Education Non-credit Course (all levels)|88
KPFKN|Personal Health and Fitness|Level 11|Special Education Non-credit Course (all levels)|31
KPFLN|Personal Health and Fitness|Level 12|Special Education Non-credit Course (all levels)|44
KPFMN|Personal Health and Fitness|Level 13|Special Education Non-credit Course (all levels)|31
KPFNN|Personal Health and Fitness|Level 14|Special Education Non-credit Course (all levels)|36
KPFON|Personal Health and Fitness|Level 15|Special Education Non-credit Course (all levels)|<10
KPHAN|Choice Making for Healthy Living|Level 1|Special Education Non-credit Course (all levels)|622
KPHBN|Choice Making for Healthy Living|Level 2|Special Education Non-credit Course (all levels)|603
KPHCN|Choice Making for Healthy Living|Level 3|Special Education Non-credit Course (all levels)|361
KPHDN|Choice Making for Healthy Living|Level 4|Special Education Non-credit Course (all levels)|272
KPHEN|Choice Making for Healthy Living|Level 5|Special Education Non-credit Course (all levels)|272
KPHFN|Choice Making for Healthy Living|Level 6|Special Education Non-credit Course (all levels)|146
KPHGN|Choice Making for Healthy Living|Level 7|Special Education Non-credit Course (all levels)|95
KPHHN|Choice Making for Healthy Living|Level 8|Special Education Non-credit Course (all levels)|<10
KPHIN|Choice Making for Healthy Living|Level 9|Special Education Non-credit Course (all levels)|15
KPHJN|Choice Making for Healthy Living|Level 10|Special Education Non-credit Course (all levels)|<10
KPHKN|Choice Making for Healthy Living|Level 11|Special Education Non-credit Course (all levels)|<10
KPHLN|Choice Making for Healthy Living|Level 12|Special Education Non-credit Course (all levels)|<10
KPPAN|Self Help and Self Care|Level 1|Special Education Non-credit Course (all levels)|844
KPPBN|Self Help and Self Care|Level 2|Special Education Non-credit Course (all levels)|395
KPPCN|Self Help and Self Care|Level 3|Special Education Non-credit Course (all levels)|334
KPPDN|Self Help and Self Care|Level 4|Special Education Non-credit Course (all levels)|393
KPPEN|Self Help and Self Care|Level 5|Special Education Non-credit Course (all levels)|219
KPPFN|Self Help and Self Care|Level 6|Special Education Non-credit Course (all levels)|105
KPPGN|Self Help and Self Care|Level 7|Special Education Non-credit Course (all levels)|152
KPPHN|Self Help and Self Care|Level 8|Special Education Non-credit Course (all levels)|69
KPPIN|Self Help and Self Care|Level 9|Special Education Non-credit Course (all levels)|<10
KPPJN|Self Help and Self Care|Level 10|Special Education Non-credit Course (all levels)|<10
KPPKN|Self Help and Self Care|Level 11|Special Education Non-credit Course (all levels)|<10
KPPLN|Self Help and Self Care|Level 12|Special Education Non-credit Course (all levels)|<10
KPPMN|Self Help and Self Care|Level 13|Special Education Non-credit Course (all levels)|<10
KPPNN|Self Help and Self Care|Level 14|Special Education Non-credit Course (all levels)|<10
KSNAN|Exploring Our Environment|Level 1|Special Education Non-credit Course (all levels)|836
KSNBN|Exploring Our Environment|Level 2|Special Education Non-credit Course (all levels)|420
KSNCN|Exploring Our Environment|Level 3|Special Education Non-credit Course (all levels)|277
KSNDN|Exploring Our Environment|Level 4|Special Education Non-credit Course (all levels)|294
KSNEN|Exploring Our Environment|Level 5|Special Education Non-credit Course (all levels)|198
KSNFN|Exploring Our Environment|Level 6|Special Education Non-credit Course (all levels)|97
KSNGN|Exploring Our Environment|Level 7|Special Education Non-credit Course (all levels)|81
KSNHN|Exploring Our Environment|Level 8|Special Education Non-credit Course (all levels)|19
KSNIN|Exploring Our Environment|Level 9|Special Education Non-credit Course (all levels)|20
KSNJN|Exploring Our Environment|Level 10|Special Education Non-credit Course (all levels)|409
KSNKN|Exploring Our Environment|Level 11|Special Education Non-credit Course (all levels)|28
KSNLN|Exploring Our Environment|Level 12|Special Education Non-credit Course (all levels)|<10
KSNON|Exploring Our Environment|Level 15|Special Education Non-credit Course (all levels)|17
KSNPN|Exploring Our Environment|Level 16|Special Education Non-credit Course (all levels)|<10
KTTAN|Computer Skills|Level 1|Special Education Non-credit Course (all levels)|398
KTTBN|Computer Skills|Level 2|Special Education Non-credit Course (all levels)|260
KTTCN|Computer Skills|Level 3|Special Education Non-credit Course (all levels)|191
KTTDN|Computer Skills|Level 4|Special Education Non-credit Course (all levels)|219
KTTEN|Computer Skills|Level 5|Special Education Non-credit Course (all levels)|149
KTTFN|Computer Skills|Level 6|Special Education Non-credit Course (all levels)|74
KTTGN|Computer Skills|Level 7|Special Education Non-credit Course (all levels)|62
KTTHN|Computer Skills|Level 8|Special Education Non-credit Course (all levels)|12
KTTJN|Computer Skills|Level 10|Special Education Non-credit Course (all levels)|340
KTTNN|Computer Skills|Level 14|Special Education Non-credit Course (all levels)|<10
KTTON|Computer Skills|Level 15|Special Education Non-credit Course (all levels)|<10
KTTPN|Computer Skills|Level 16|Special Education Non-credit Course (all levels)|<10
LBABO|Albanian|Level 2|Open (Grade 9 - 12 level)|16
LKCBD|Cantonese|Level 2|Academic (Grade 9 & 10 level)|13
LKCCU|Cantonese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LKJBD|Japanese|Level 2|Academic (Grade 9 & 10 level)|166
LKJCU|Japanese|Level 3|University Preparation (Grade 11 & 12 level)|39
LKJDU|Japanese|Level 4|University Preparation (Grade 11 & 12 level)|27
LKMBD|Traditional Chinese (Mandarin)|Level 2|Academic (Grade 9 & 10 level)|51
LKMBO|Traditional Chinese (Mandarin)|Level 2|Open (Grade 9 - 12 level)|16
LKMCO|Traditional Chinese (Mandarin)|Level 3|Open (Grade 9 - 12 level)|14
LKMCU|Traditional Chinese (Mandarin)|Level 3|University Preparation (Grade 11 & 12 level)|40
LKMDO|Traditional Chinese (Mandarin)|Level 4|Open (Grade 9 - 12 level)|<10
LKMDU|Traditional Chinese (Mandarin)|Level 4|University Preparation (Grade 11 & 12 level)|109
LNAAO|Cayuga|Level 1|Open (Grade 9 - 12 level)|66
LNABO|Cayuga|Level 2|Open (Grade 9 - 12 level)|10
LNB4T|Conversational Ojibway|Grade 12|College Delivered (Dual Credits)|<10
LNDAO|Delaware|Level 1|Open (Grade 9 - 12 level)|13
LNDBO|Delaware|Level 2|Open (Grade 9 - 12 level)|<10
LNLAO|Oji-Cree|Level 1|Open (Grade 9 - 12 level)|43
LNLBO|Oji-Cree|Level 2|Open (Grade 9 - 12 level)|15
LNLCO|Oji-Cree|Level 3|Open (Grade 9 - 12 level)|<10
LNMAO|Mohawk|Level 1|Open (Grade 9 - 12 level)|105
LNMBO|Mohawk|Level 2|Open (Grade 9 - 12 level)|35
LNMCO|Mohawk|Level 3|Open (Grade 9 - 12 level)|11
LNMDO|Mohawk|Level 4|Open (Grade 9 - 12 level)|<10
LNMEO|Mohawk|Level 5|Open (Grade 9 - 12 level)|<10
LNNAO|Oneida|Level 1|Open (Grade 9 - 12 level)|40
LNNBO|Oneida|Level 2|Open (Grade 9 - 12 level)|11
LNNCO|Oneida|Level 3|Open (Grade 9 - 12 level)|<10
LNOAO|Ojibwe|Level 1|Open (Grade 9 - 12 level)|794
LNOBO|Ojibwe|Level 2|Open (Grade 9 - 12 level)|295
LNOCO|Ojibwe|Level 3|Open (Grade 9 - 12 level)|114
LNODO|Ojibwe|Level 4|Open (Grade 9 - 12 level)|56
LNOEO|Ojibwe|Level 5|Open (Grade 9 - 12 level)|22
LSLAO|American Sign Language|Level 1|Open (Grade 9 - 12 level)|27
LVGBD|Acient Greek|Level 2|Academic (Grade 9 & 10 level)|<10
LVGDU|Acient Greek|Level 4|University Preparation (Grade 11 & 12 level)|<10
LVLAD||Level 1|Academic (Grade 9 & 10 level)|<10
LVLBD|Latin|Level 2|Academic (Grade 9 & 10 level)|814
LVLBU||Level 2|University Preparation (Grade 11 & 12 level)|<10
LVLCU|Latin Level 3|Level 3|University Preparation (Grade 11 & 12 level)|357
LVLDU|Latin|Level 4|University Preparation (Grade 11 & 12 level)|211
LVV4U|Classical Civilization|Grade 12|University Preparation (Grade 11 & 12 level)|1157
LWGBD|German|Level 2|Academic (Grade 9 & 10 level)|359
LWGCU|German|Level 3|University Preparation (Grade 11 & 12 level)|102
LWGDU|German|Level 4|University Preparation (Grade 11 & 12 level)|41
LWIBD|Italian|Level 2|Academic (Grade 9 & 10 level)|482
LWIBO|Italian|Level 2|Open (Grade 9 - 12 level)|16
LWICO|Italian|Level 3|Open (Grade 9 - 12 level)|<10
LWICU|Italian|Level 3|University Preparation (Grade 11 & 12 level)|257
LWIDU|Italian|Level 4|University Preparation (Grade 11 & 12 level)|148
LWPBD|Portuguese|Level 2|Academic (Grade 9 & 10 level)|17
LWPBO|Portuguese|Level 2|Open (Grade 9 - 12 level)|<10
LWPCU|Portuguese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LWPDU|Portuguese|Level 4|University Preparation (Grade 11 & 12 level)|12
LWSBD|Spanish|Level 2|Academic (Grade 9 & 10 level)|5084
LWSBO|Spanish|Level 2|Open (Grade 9 - 12 level)|920
LWSCO|Spanish|Level 3|Open (Grade 9 - 12 level)|165
LWSCU|Spanish|Level 3|University Preparation (Grade 11 & 12 level)|1786
LWSDO|Spanish|Level 4|Open (Grade 9 - 12 level)|58
LWSDU|Spanish|Level 4|University Preparation (Grade 11 & 12 level)|1023
LYABD|Arabic|Level 2|Academic (Grade 9 & 10 level)|17
LYACU|Arabic|Level 3|University Preparation (Grade 11 & 12 level)|14
LYADU|Arabic|Level 4|University Preparation (Grade 11 & 12 level)|<10
MAB4T|Math Fundamentals|Grade 12|College Delivered (Dual Credits)|<10
MAD4T|Mathematics I|Grade 12|College Delivered (Dual Credits)|15
MAP4C|Foundations for College Mathematics|Grade 12|College Preparation (Grade 11 & 12 level)|30192
MBA4T|Introduction to Personal Finance|Grade 12|College Delivered (Dual Credits)|<10
MBF3C|Foundations for College Mathematics|Grade 11|College Preparation (Grade 11 & 12 level)|43313
MCF3M|Functions and Applications|Grade 11|University/College Preparation (Grade 11 & 12 level)|33067
MCR3U|Functions|Grade 11|University Preparation (Grade 11 & 12 level)|74145
MCT4C|Mathematics for College Technology|Grade 12|College Preparation (Grade 11 & 12 level)|3499
MCV4U|Calculus and Vectors|Grade 12|University Preparation (Grade 11 & 12 level)|38415
MDM4U|Mathematics of Data Management|Grade 12|University Preparation (Grade 11 & 12 level)|33108
MEL3E|Mathematics for Work and Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|18678
MEL4E|Mathematics for Work and Everyday Life|Grade 12|Workplace Preparation (Grade 11 & 12 level)|5038
MFM1P|Foundations of Mathematics|Grade 9|Applied (Grade 9 & 10 level)|41882
MFM2P|Foundations of Mathematics|Grade 10|Applied (Grade 9 & 10 level)|50596
MHF4U|Advanced Functions|Grade 12|University Preparation (Grade 11 & 12 level)|58160
MIA4T|Basic Technical Math|Grade 12|College Delivered (Dual Credits)|<10
MIG4T|Mathematics for Technology|Grade 12|College Delivered (Dual Credits)|24
MIH4T|Mechanical Basic Algebra|Grade 12|College Delivered (Dual Credits)|11
MIJ4T|Technical Mathematics|Grade 12|College Delivered (Dual Credits)|<10
MPM1D|Principles of Mathematics|Grade 9|Academic (Grade 9 & 10 level)|105456
MPM1H|Mathematics, Transfer, Grade 9, Applied to Academic|Grade 9|Academic (Transfer)|18
MPM2D|Principles of Mathematics|Grade 10|Academic (Grade 9 & 10 level)|96097
NAA4T|Aboriginal History and Culture|Grade 12|College Delivered (Dual Credits)|32
NAC1O|Expressions of First Nations, Métis, and Inuit Cultures|Grade 9|Open (Grade 9 - 12 level)|7849
NAC2O|First Nations, Métis, and Inuit Peoples in Canada|Grade 10|Open (Grade 9 - 12 level)|1882
NAH4T|Aboriginal Peoples and Diversity in Canada|Grade 12|College Delivered (Dual Credits)|<10
NBA4T|Contemporary Issues in Aboriginal Society|Grade 12|College Delivered (Dual Credits)|<10
NBC4T|Sociology of Community: The Aboriginal Context|Grade 12|College Delivered (Dual Credits)|16
NBE3C|Contemporary First Nations, Métis, and Inuit Voices|Grade 11|College Preparation (Grade 11 & 12 level)|3412
NBE3E|Contemporary First Nations, Métis, and Inuit Voices|Grade 11|Workplace Preparation (Grade 11 & 12 level)|418
NBE3U|Contemporary First Nations, Métis, and Inuit Voices|Grade 11|University Preparation (Grade 11 & 12 level)|1822
NBG4T||Grade 12|College Delivered (Dual Credits)|<10
NBJ4T|Indigenous Perspectives|Grade 12|College Delivered (Dual Credits)|28
NBV3C|World Views and Aspirations of First Nations, Métis, and Inuit Peoples in Canada|Grade 11|College Preparation (Grade 11 & 12 level)|1327
NBV3E|World Views and Aspirations of First Nations, Métis, and Inuit Peoples in Canada|Grade 11|Workplace Preparation (Grade 11 & 12 level)|2334
NDA3M|Contemporary First Nations, Métis, and Inuit Issues and Perspectives|Grade 11|University/College Preparation (Grade 11 & 12 level)|1306
NDG4M|First Nations, Métis, and Inuit Governance in Canada|Grade 12|University/College Preparation (Grade 11 & 12 level)|61
NDH4T|Culture métisse : histoire d'un peuple veillant|Grade 12|College Delivered (Dual Credits)|<10
NDW4M|Contemporary Indigenous Issues and Perspectives in a Global Context|Grade 12|University/College Preparation (Grade 11 & 12 level)|1694
OLC3O|Ontario Secondary School Literacy Course|Grade 11|Open (Grade 9 - 12 level)|1893
OLC4O|Ontario Secondary School Literacy Course|Grade 12|Open (Grade 9 - 12 level)|19537
PAA4T|Guiding and Outdoor Skills|Grade 12|College Delivered (Dual Credits)|75
PAD1O|Healthy Living and Outdoor Activities|Grade 9|Open (Grade 9 - 12 level)|143
PAD2O|Healthy Living and Outdoor Activities|Grade 10|Open (Grade 9 - 12 level)|1481
