Course Code|Course Description|Grade|Pathway or Destination|Enrolment
KALIN|Creative Arts for Enjoyment and Expression|Level 9|Special Education Non-credit Course (all levels)|25
KALJN|Creative Arts for Enjoyment and Expression|Level 10|Special Education Non-credit Course (all levels)|40
KALKN|Creative Arts for Enjoyment and Expression|Level 11|Special Education Non-credit Course (all levels)|35
KALLN|Creative Arts for Enjoyment and Expression|Level 12|Special Education Non-credit Course (all levels)|<10
KALMN|Creative Arts for Enjoyment and Expression|Level 13|Special Education Non-credit Course (all levels)|25
KALNN|Creative Arts for Enjoyment and Expression|Level 14|Special Education Non-credit Course (all levels)|20
KALON|Creative Arts for Enjoyment and Expression|Level 15|Special Education Non-credit Course (all levels)|<10
KALPN|Creative Arts for Enjoyment and Expression|Level 16|Special Education Non-credit Course (all levels)|20
KBBAN|Money Management and Personal Banking|Level 1|Special Education Non-credit Course (all levels)|400
KBBBN|Money Management and Personal Banking|Level 2|Special Education Non-credit Course (all levels)|270
KBBCN|Money Management and Personal Banking|Level 3|Special Education Non-credit Course (all levels)|220
KBBDN|Money Management and Personal Banking|Level 4|Special Education Non-credit Course (all levels)|220
KBBEN|Money Management and Personal Banking|Level 5|Special Education Non-credit Course (all levels)|140
KBBFN|Money Management and Personal Banking|Level 7|Special Education Non-credit Course (all levels)|100
KBBGN|Money Management and Personal Banking|Level 7|Special Education Non-credit Course (all levels)|70
KBBHN|Money Management and Personal Banking|Level 8|Special Education Non-credit Course (all levels)|<10
KBBIN|Money Management and Personal Banking|Level 9|Special Education Non-credit Course (all levels)|<10
KBBJN|Money Management and Personal Banking|Level 10|Special Education Non-credit Course (all levels)|<10
KBBKN|Money Management and Personal Banking|Level 11|Special Education Non-credit Course (all levels)|<10
KBBLN|Money Management and Personal Banking|Level 12|Special Education Non-credit Course (all levels)|15
KBBMN|Money Management and Personal Banking|Level 13|Special Education Non-credit Course (all levels)|20
KBBNN|Money Management and Personal Banking|Level 14|Special Education Non-credit Course (all levels)|370
KCCAN|Transit Training and Community Exploration|Level 1|Special Education Non-credit Course (all levels)|335
KCCBN|Transit Training and Community Exploration|Level 2|Special Education Non-credit Course (all levels)|170
KCCCN|Transit Training and Community Exploration|Level 3|Special Education Non-credit Course (all levels)|355
KCCDN|Transit Training and Community Exploration|Level 4|Special Education Non-credit Course (all levels)|195
KCCEN|Transit Training and Community Exploration|Level 5|Special Education Non-credit Course (all levels)|140
KCCFN|Transit Training and Community Exploration|Level 6|Special Education Non-credit Course (all levels)|160
KCCGN|Transit Training and Community Exploration|Level 7|Special Education Non-credit Course (all levels)|135
KCCHN|Transit Training and Community Exploration|Level 8|Special Education Non-credit Course (all levels)|45
KCCIN|Transit Training and Community Exploration|Level 9|Special Education Non-credit Course (all levels)|<10
KCCJN|Transit Training and Community Exploration|Level 10|Special Education Non-credit Course (all levels)|<10
KCCKN|Transit Training and Community Exploration|Level 11|Special Education Non-credit Course (all levels)|<10
KCCLN|Transit Training and Community Exploration|Level 12|Special Education Non-credit Course (all levels)|<10
KCCNN|Transit Training and Community Exploration|Level 14|Special Education Non-credit Course (all levels)|115
KCWAN|Exploring Our World|Level 1|Special Education Non-credit Course (all levels)|1015
KCWBN|Exploring Our World|Level 2|Special Education Non-credit Course (all levels)|555
KCWCN|Exploring Our World|Level 3|Special Education Non-credit Course (all levels)|555
KCWDN|Exploring Our World|Level 4|Special Education Non-credit Course (all levels)|585
KCWEN|Exploring Our World|Level 5|Special Education Non-credit Course (all levels)|230
KCWFN|Exploring Our World|Level 6|Special Education Non-credit Course (all levels)|405
KCWGN|Exploring Our World|Level 7|Special Education Non-credit Course (all levels)|255
KCWHN|Exploring Our World|Level 8|Special Education Non-credit Course (all levels)|25
KCWJN|Exploring Our World|Level 10|Special Education Non-credit Course (all levels)|15
KCWKN|Exploring Our World|Level 11|Special Education Non-credit Course (all levels)|25
KCWLN|Exploring Our World|Level 12|Special Education Non-credit Course (all levels)|25
KCWNN|Exploring Our World|Level 14|Special Education Non-credit Course (all levels)|135
KENAN|Language and Communication Development|Level 1|Special Education Non-credit Course (all levels)|3170
KENBN|Language and Communication Development|Level 2|Special Education Non-credit Course (all levels)|2120
KENCN|Language and Communication Development|Level 3|Special Education Non-credit Course (all levels)|1635
KENDN|Language and Communication Development|Level 4|Special Education Non-credit Course (all levels)|1320
KENEN|Language and Communication Development|Level 5|Special Education Non-credit Course (all levels)|920
KENFN|Language and Communication Development|Level 6|Special Education Non-credit Course (all levels)|1005
KENGN|Language and Communication Development|Level 7|Special Education Non-credit Course (all levels)|800
KENHN|Language and Communication Development|Level 8|Special Education Non-credit Course (all levels)|85
KENIN|Language and Communication Development|Level 9|Special Education Non-credit Course (all levels)|30
KENJN|Language and Communication Development|Level 10|Special Education Non-credit Course (all levels)|40
KENKN|Language and Communication Development|Level 11|Special Education Non-credit Course (all levels)|55
KENLN|Language and Communication Development|Level 12|Special Education Non-credit Course (all levels)|90
KENMN|Language and Communication Development|Level 13|Special Education Non-credit Course (all levels)|100
KENNN|Language and Communication Development|Level 14|Special Education Non-credit Course (all levels)|435
KENON|Language and Communication Development|Level 15|Special Education Non-credit Course (all levels)|<10
KENPN|Language and Communication Development|Level 16|Special Education Non-credit Course (all levels)|35
KGLAN|Personal Life Skills|Level 1|Special Education Non-credit Course (all levels)|2405
KGLBN|Personal Life Skills|Level 2|Special Education Non-credit Course (all levels)|1530
KGLCN|Personal Life Skills|Level 3|Special Education Non-credit Course (all levels)|1295
KGLDN|Personal Life Skills|Level 4|Special Education Non-credit Course (all levels)|1050
KGLEN|Personal Life Skills|Level 5|Special Education Non-credit Course (all levels)|915
KGLFN|Personal Life Skills|Level 6|Special Education Non-credit Course (all levels)|755
KGLGN|Personal Life Skills|Level 7|Special Education Non-credit Course (all levels)|545
KGLHN|Personal Life Skills|Level 8|Special Education Non-credit Course (all levels)|270
KGLIN|Personal Life Skills|Level 9|Special Education Non-credit Course (all levels)|20
KGLJN|Personal Life Skills|Level 10|Special Education Non-credit Course (all levels)|15
KGLKN|Personal Life Skills|Level 11|Special Education Non-credit Course (all levels)|30
KGLLN|Personal Life Skills|Level 12|Special Education Non-credit Course (all levels)|<10
KGLMN|Personal Life Skills|Level 13|Special Education Non-credit Course (all levels)|35
KGLNN|Personal Life Skills|Level 14|Special Education Non-credit Course (all levels)|345
KGLPN|Personal Life Skills|Level 16|Special Education Non-credit Course (all levels)|15
KGWAN|Exploring the World of Work|Level 1|Special Education Non-credit Course (all levels)|1130
KGWBN|Exploring the World of Work|Level 2|Special Education Non-credit Course (all levels)|930
KGWCN|Exploring the World of Work|Level 3|Special Education Non-credit Course (all levels)|780
KGWDN|Exploring the World of Work|Level 4|Special Education Non-credit Course (all levels)|825
KGWEN|Exploring the World of Work|Level 5|Special Education Non-credit Course (all levels)|580
KGWFN|Exploring the World of Work|Level 6|Special Education Non-credit Course (all levels)|485
KGWGN|Exploring the World of Work|Level 7|Special Education Non-credit Course (all levels)|340
KGWHN|Exploring the World of Work|Level 8|Special Education Non-credit Course (all levels)|90
KGWIN|Exploring the World of Work|Level 9|Special Education Non-credit Course (all levels)|20
KGWJN|Exploring the World of Work|Level 10|Special Education Non-credit Course (all levels)|<10
KGWKN|Exploring the World of Work|Level 11|Special Education Non-credit Course (all levels)|25
KGWLN|Exploring the World of Work|Level 12|Special Education Non-credit Course (all levels)|<10
KGWMN|Exploring the World of Work|Level 13|Special Education Non-credit Course (all levels)|30
KGWNN|Exploring the World of Work|Level 14|Special Education Non-credit Course (all levels)|370
KGWON|Exploring the World of Work|Level 15|Special Education Non-credit Course (all levels)|<10
KGWPN|Exploring the World of Work|Level 16|Special Education Non-credit Course (all levels)|20
KHDAN|Social Skills Development|Level 1|Special Education Non-credit Course (all levels)|1720
KHDBN|Social Skills Development|Level 2|Special Education Non-credit Course (all levels)|840
KHDCN|Social Skills Development|Level 3|Special Education Non-credit Course (all levels)|860
KHDDN|Social Skills Development|Level 4|Special Education Non-credit Course (all levels)|725
KHDEN|Social Skills Development|Level 5|Special Education Non-credit Course (all levels)|550
KHDFN|Social Skills Development|Level 6|Special Education Non-credit Course (all levels)|375
KHDGN|Social Skills Development|Level 7|Special Education Non-credit Course (all levels)|390
KHDHN|Social Skills Development|Level 8|Special Education Non-credit Course (all levels)|45
KHDIN|Social Skills Development|Level 9|Special Education Non-credit Course (all levels)|<10
KHDJN|Social Skills Development|Level 10|Special Education Non-credit Course (all levels)|<10
KHDKN|Social Skills Development|Level 11|Special Education Non-credit Course (all levels)|15
KHDLN|Social Skills Development|Level 12|Special Education Non-credit Course (all levels)|<10
KHDMN|Social Skills Development|Level 13|Special Education Non-credit Course (all levels)|30
KHDNN|Social Skills Development|Level 14|Special Education Non-credit Course (all levels)|315
KHDON|Social Skills Development|Level 15|Special Education Non-credit Course (all levels)|15
KHDPN|Social Skills Development|Level 16|Special Education Non-credit Course (all levels)|35
KHIAN|Culinary Skills|Level 1|Special Education Non-credit Course (all levels)|910
KHIBN|Culinary Skills|Level 2|Special Education Non-credit Course (all levels)|550
KHICN|Culinary Skills|Level 3|Special Education Non-credit Course (all levels)|425
KHIDN|Culinary Skills|Level 4|Special Education Non-credit Course (all levels)|540
KHIEN|Culinary Skills|Level 5|Special Education Non-credit Course (all levels)|175
KHIFN|Culinary Skills|Level 6|Special Education Non-credit Course (all levels)|200
KHIGN|Culinary Skills|Level 7|Special Education Non-credit Course (all levels)|155
KHIHN|Culinary Skills|Level 8|Special Education Non-credit Course (all levels)|<10
KHIIN|Culinary Skills|Level 9|Special Education Non-credit Course (all levels)|20
KHIJN|Culinary Skills|Level 10|Special Education Non-credit Course (all levels)|<10
KHIKN|Culinary Skills|Level 11|Special Education Non-credit Course (all levels)|15
KHILN|Culinary Skills|Level 12|Special Education Non-credit Course (all levels)|<10
KHIMN|Culinary Skills|Level 13|Special Education Non-credit Course (all levels)|<10
KMMAN|Numeracy and Numbers|Level 1|Special Education Non-credit Course (all levels)|2685
KMMBN|Numeracy and Numbers|Level 2|Special Education Non-credit Course (all levels)|1645
KMMCN|Numeracy and Numbers|Level 3|Special Education Non-credit Course (all levels)|1220
KMMDN|Numeracy and Numbers|Level 4|Special Education Non-credit Course (all levels)|1015
KMMEN|Numeracy and Numbers|Level 5|Special Education Non-credit Course (all levels)|695
KMMFN|Numeracy and Numbers|Level 6|Special Education Non-credit Course (all levels)|725
KMMGN|Numeracy and Numbers|Level 7|Special Education Non-credit Course (all levels)|615
KMMHN|Numeracy and Numbers|Level 8|Special Education Non-credit Course (all levels)|135
KMMIN|Numeracy and Numbers|Level 9|Special Education Non-credit Course (all levels)|30
KMMJN|Numeracy and Numbers|Level 10|Special Education Non-credit Course (all levels)|20
KMMKN|Numeracy and Numbers|Level 11|Special Education Non-credit Course (all levels)|70
KMMLN|Numeracy and Numbers|Level 12|Special Education Non-credit Course (all levels)|60
KMMMN|Numeracy and Numbers|Level 13|Special Education Non-credit Course (all levels)|80
KMMNN|Numeracy and Numbers|Level 14|Special Education Non-credit Course (all levels)|385
KMMON|Numeracy and Numbers|Level 15|Special Education Non-credit Course (all levels)|20
KMMPN|Numeracy and Numbers|Level 16|Special Education Non-credit Course (all levels)|35
KNAAN|First Canadians|Level 1|Special Education Non-credit Course (all levels)|130
KNABN|First Canadians|Level 2|Special Education Non-credit Course (all levels)|70
KNACN|First Canadians|Level 3|Special Education Non-credit Course (all levels)|35
KNADN|First Canadians|Level 4|Special Education Non-credit Course (all levels)|20
KNAEN|First Canadians|Level 5|Special Education Non-credit Course (all levels)|25
KNAFN|First Canadians|Level 6|Special Education Non-credit Course (all levels)|40
KNAGN|First Canadians|Level 7|Special Education Non-credit Course (all levels)|<10
KNAJN|First Canadians|Level 10|Special Education Non-credit Course (all levels)|<10
KPFAN|Personal Health and Fitness|Level 1|Special Education Non-credit Course (all levels)|1930
KPFBN|Personal Health and Fitness|Level 2|Special Education Non-credit Course (all levels)|1120
KPFCN|Personal Health and Fitness|Level 3|Special Education Non-credit Course (all levels)|975
KPFDN|Personal Health and Fitness|Level 4|Special Education Non-credit Course (all levels)|915
KPFEN|Personal Health and Fitness|Level 5|Special Education Non-credit Course (all levels)|500
KPFFN|Personal Health and Fitness|Level 6|Special Education Non-credit Course (all levels)|585
KPFGN|Personal Health and Fitness|Level 7|Special Education Non-credit Course (all levels)|440
KPFHN|Personal Health and Fitness|Level 8|Special Education Non-credit Course (all levels)|25
KPFIN|Personal Health and Fitness|Level 9|Special Education Non-credit Course (all levels)|35
KPFJN|Personal Health and Fitness|Level 10|Special Education Non-credit Course (all levels)|30
KPFKN|Personal Health and Fitness|Level 11|Special Education Non-credit Course (all levels)|15
KPFLN|Personal Health and Fitness|Level 12|Special Education Non-credit Course (all levels)|20
KPFMN|Personal Health and Fitness|Level 13|Special Education Non-credit Course (all levels)|75
KPFNN|Personal Health and Fitness|Level 14|Special Education Non-credit Course (all levels)|55
KPFON|Personal Health and Fitness|Level 15|Special Education Non-credit Course (all levels)|<10
KPFPN|Personal Health and Fitness|Level 16|Special Education Non-credit Course (all levels)|<10
KPHAN|Choice Making for Healthy Living|Level 1|Special Education Non-credit Course (all levels)|615
KPHBN|Choice Making for Healthy Living|Level 2|Special Education Non-credit Course (all levels)|515
KPHCN|Choice Making for Healthy Living|Level 3|Special Education Non-credit Course (all levels)|365
KPHDN|Choice Making for Healthy Living|Level 4|Special Education Non-credit Course (all levels)|260
KPHEN|Choice Making for Healthy Living|Level 5|Special Education Non-credit Course (all levels)|235
KPHFN|Choice Making for Healthy Living|Level 6|Special Education Non-credit Course (all levels)|170
KPHGN|Choice Making for Healthy Living|Level 7|Special Education Non-credit Course (all levels)|95
KPHHN|Choice Making for Healthy Living|Level 8|Special Education Non-credit Course (all levels)|<10
KPHIN|Choice Making for Healthy Living|Level 9|Special Education Non-credit Course (all levels)|10
KPHJN|Choice Making for Healthy Living|Level 10|Special Education Non-credit Course (all levels)|<10
KPHKN|Choice Making for Healthy Living|Level 11|Special Education Non-credit Course (all levels)|<10
KPHLN|Choice Making for Healthy Living|Level 12|Special Education Non-credit Course (all levels)|<10
KPHMN|Choice Making for Healthy Living|Level 13|Special Education Non-credit Course (all levels)|20
KPHNN|Choice Making for Healthy Living|Level 14|Special Education Non-credit Course (all levels)|15
KPHPN|Choice Making for Healthy Living|Level 16|Special Education Non-credit Course (all levels)|10
KPPAN|Self Help and Self Care|Level 1|Special Education Non-credit Course (all levels)|900
KPPBN|Self Help and Self Care|Level 2|Special Education Non-credit Course (all levels)|370
KPPCN|Self Help and Self Care|Level 3|Special Education Non-credit Course (all levels)|300
KPPDN|Self Help and Self Care|Level 4|Special Education Non-credit Course (all levels)|340
KPPEN|Self Help and Self Care|Level 5|Special Education Non-credit Course (all levels)|240
KPPFN|Self Help and Self Care|Level 6|Special Education Non-credit Course (all levels)|210
KPPGN|Self Help and Self Care|Level 7|Special Education Non-credit Course (all levels)|165
KPPHN|Self Help and Self Care|Level 8|Special Education Non-credit Course (all levels)|15
KPPIN|Self Help and Self Care|Level 9|Special Education Non-credit Course (all levels)|<10
KPPJN|Self Help and Self Care|Level 10|Special Education Non-credit Course (all levels)|10
KPPKN|Self Help and Self Care|Level 11|Special Education Non-credit Course (all levels)|15
KPPLN|Self Help and Self Care|Level 12|Special Education Non-credit Course (all levels)|<10
KPPMN|Self Help and Self Care|Level 13|Special Education Non-credit Course (all levels)|<10
KSNAN|Exploring Our Environment|Level 1|Special Education Non-credit Course (all levels)|885
KSNBN|Exploring Our Environment|Level 2|Special Education Non-credit Course (all levels)|380
KSNCN|Exploring Our Environment|Level 3|Special Education Non-credit Course (all levels)|275
KSNDN|Exploring Our Environment|Level 4|Special Education Non-credit Course (all levels)|265
KSNEN|Exploring Our Environment|Level 5|Special Education Non-credit Course (all levels)|150
KSNFN|Exploring Our Environment|Level 6|Special Education Non-credit Course (all levels)|240
KSNGN|Exploring Our Environment|Level 7|Special Education Non-credit Course (all levels)|120
KSNHN|Exploring Our Environment|Level 8|Special Education Non-credit Course (all levels)|<10
KSNIN|Exploring Our Environment|Level 9|Special Education Non-credit Course (all levels)|<10
KSNJN|Exploring Our Environment|Level 10|Special Education Non-credit Course (all levels)|10
KSNKN|Exploring Our Environment|Level 11|Special Education Non-credit Course (all levels)|<10
KSNNN|Exploring Our Environment|Level 14|Special Education Non-credit Course (all levels)|365
KSNON|Exploring Our Environment|Level 15|Special Education Non-credit Course (all levels)|<10
KSNPN|Exploring Our Environment|Level 16|Special Education Non-credit Course (all levels)|<10
KTTAN|Computer Skills|Level 1|Special Education Non-credit Course (all levels)|435
KTTBN|Computer Skills|Level 2|Special Education Non-credit Course (all levels)|230
KTTCN|Computer Skills|Level 3|Special Education Non-credit Course (all levels)|165
KTTDN|Computer Skills|Level 4|Special Education Non-credit Course (all levels)|175
KTTEN|Computer Skills|Level 5|Special Education Non-credit Course (all levels)|60
KTTFN|Computer Skills|Level 6|Special Education Non-credit Course (all levels)|105
KTTGN|Computer Skills|Level 7|Special Education Non-credit Course (all levels)|90
KTTHN|Computer Skills|Level 8|Special Education Non-credit Course (all levels)|<10
KTTIN|Computer Skills|Level 9|Special Education Non-credit Course (all levels)|<10
KTTJN|Computer Skills|Level 10|Special Education Non-credit Course (all levels)|10
KTTMN|Computer Skills|Level 13|Special Education Non-credit Course (all levels)|10
KTTNN|Computer Skills|Level 14|Special Education Non-credit Course (all levels)|305
KTTPN|Computer Skills|Level 16|Special Education Non-credit Course (all levels)|<10
LIPBD|Punjabi|Level 2|Academic (Grade 9 & 10 level)|10
LIPCU|Punjabi|Level 3|University Preparation (Grade 11 & 12 level)|<10
LIPDU|Punjabi|Level 4|University Preparation (Grade 11 & 12 level)|<10
LITDU|Tamil|Level 4|University Preparation (Grade 11 & 12 level)|<10
LKJBD|Japanese|Level 2|Academic (Grade 9 & 10 level)|75
LKJCU|Japanese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LKJDU|Japanese|Level 4|University Preparation (Grade 11 & 12 level)|<10
LKMBD|Traditional Chinese (Mandarin)|Level 2|Academic (Grade 9 & 10 level)|55
LKMCU|Traditional Chinese (Mandarin)|Level 3|University Preparation (Grade 11 & 12 level)|40
LKMDU|Traditional Chinese (Mandarin)|Level 4|University Preparation (Grade 11 & 12 level)|80
LNAAO|Cayuga|Level 1|Open (Grade 9 - 12 level)|75
LNABO|Cayuga|Level 2|Open (Grade 9 - 12 level)|<10
LNACO|Cayuga|Level 3|Open (Grade 9 - 12 level)|<10
LNCAO|Cree|Level 1|Open (Grade 9 - 12 level)|<10
LNCBO|Cree|Level 2|Open (Grade 9 - 12 level)|<10
LNDAO|Delaware|Level 1|Open (Grade 9 - 12 level)|<10
LNDBO|Delaware|Level 2|Open (Grade 9 - 12 level)|<10
LNDCO|Delaware|Level 3|Open (Grade 9 - 12 level)|<10
LNDDO|Delaware|Level 4|Open (Grade 9 - 12 level)|<10
LNLAO|Oji-Cree|Level 1|Open (Grade 9 - 12 level)|80
LNLBO|Oji-Cree|Level 2|Open (Grade 9 - 12 level)|25
LNLCO|Oji-Cree|Level 3|Open (Grade 9 - 12 level)|<10
LNMAO|Mohawk|Level 1|Open (Grade 9 - 12 level)|75
LNMBO|Mohawk|Level 2|Open (Grade 9 - 12 level)|35
LNMCO|Mohawk|Level 3|Open (Grade 9 - 12 level)|15
LNMDO|Mohawk|Level 4|Open (Grade 9 - 12 level)|10
LNMEO|Mohawk|Level 5|Open (Grade 9 - 12 level)|<10
LNNAO|Oneida|Level 1|Open (Grade 9 - 12 level)|35
LNNBO|Oneida|Level 2|Open (Grade 9 - 12 level)|25
LNNCO|Oneida|Level 3|Open (Grade 9 - 12 level)|15
LNNDO|Oneida|Level 4|Open (Grade 9 - 12 level)|<10
LNOAO|Ojibwe|Level 1|Open (Grade 9 - 12 level)|920
LNOBO|Ojibwe|Level 2|Open (Grade 9 - 12 level)|450
LNOCO|Ojibwe|Level 3|Open (Grade 9 - 12 level)|170
LNODO|Ojibwe|Level 4|Open (Grade 9 - 12 level)|30
LNOEO|Ojibwe|Level 5|Open (Grade 9 - 12 level)|<10
LSLAO|American Sign Language|Level 1|Open (Grade 9 - 12 level)|70
LVGBD|Acient Greek|Level 2|Academic (Grade 9 & 10 level)|<10
LVLBD|Latin|Level 2|Academic (Grade 9 & 10 level)|535
LVLCU|Latin|Level 3|University Preparation (Grade 11 & 12 level)|160
LVLDU|Latin|Level 4|University Preparation (Grade 11 & 12 level)|120
LVV4U|Classical Civilization|Grade 12|University Preparation (Grade 11 & 12 level)|915
LWB4T|Spanish|Grade 12|College Delivered (Dual Credits)|<10
LWGBD|German|Level 2|Academic (Grade 9 & 10 level)|145
LWGCU|German|Level 3|University Preparation (Grade 11 & 12 level)|45
LWGDU|German|Level 4|University Preparation (Grade 11 & 12 level)|25
LWIBD|Italian|Level 2|Academic (Grade 9 & 10 level)|335
LWIBO|Italian|Level 2|Open (Grade 9 - 12 level)|25
LWICU|Italian|Level 3|University Preparation (Grade 11 & 12 level)|100
LWIDU|Italian|Level 4|University Preparation (Grade 11 & 12 level)|105
LWPBD|Portuguese|Level 2|Academic (Grade 9 & 10 level)|15
LWPCU|Portuguese|Level 3|University Preparation (Grade 11 & 12 level)|<10
LWPDU|Portuguese|Level 4|University Preparation (Grade 11 & 12 level)|<10
LWSBD|Spanish|Level 2|Academic (Grade 9 & 10 level)|5330
LWSBO|Spanish|Level 2|Open (Grade 9 - 12 level)|995
LWSCO|Spanish|Level 3|Open (Grade 9 - 12 level)|120
LWSCU|Spanish|Level 3|University Preparation (Grade 11 & 12 level)|1655
LWSDO|Spanish|Level 4|Open (Grade 9 - 12 level)|<10
LWSDU|Spanish|Level 4|University Preparation (Grade 11 & 12 level)|980
LYABD|Arabic|Level 2|Academic (Grade 9 & 10 level)|50
LYABO|Arabic|Level 2|Open (Grade 9 - 12 level)|20
LYACU|Arabic|Level 3|University Preparation (Grade 11 & 12 level)|15
LYADU|Arabic|Level 4|University Preparation (Grade 11 & 12 level)|10
MAD4T|Mathematics I|Grade 12|College Delivered (Dual Credits)|25
MAP4C|Foundations for College Mathematics|Grade 12|College Preparation (Grade 11 & 12 level)|26835
MBA4T|Introduction to Personal Finance|Grade 12|College Delivered (Dual Credits)|60
MBF3C|Foundations for College Mathematics|Grade 11|College Preparation (Grade 11 & 12 level)|39825
MCF3M|Functions and Applications|Grade 11|University/College Preparation (Grade 11 & 12 level)|30620
MCR3U|Functions|Grade 11|University Preparation (Grade 11 & 12 level)|77675
MCT4C|Mathematics for College Technology|Grade 12|College Preparation (Grade 11 & 12 level)|1935
MCV4U|Calculus and Vectors|Grade 12|University Preparation (Grade 11 & 12 level)|39150
MDM4U|Mathematics of Data Management|Grade 12|University Preparation (Grade 11 & 12 level)|31680
MEL3E|Mathematics for Work and Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|16515
MEL4E|Mathematics for Work and Everyday Life|Grade 12|Workplace Preparation (Grade 11 & 12 level)|4135
MFM1P|Foundations of Mathematics|Grade 9|Applied (Grade 9 & 10 level)|38855
MFM2P|Foundations of Mathematics|Grade 10|Applied (Grade 9 & 10 level)|47450
MHF4U|Advanced Functions|Grade 12|University Preparation (Grade 11 & 12 level)|59215
MIG4T|Mathematics for Technology|Grade 12|College Delivered (Dual Credits)|<10
MIK4T|Trade Math|Grade 12|College Delivered (Dual Credits)|<10
MPM1D|Principles of Mathematics|Grade 9|Academic (Grade 9 & 10 level)|111800
MPM1H|Mathematics, Transfer, Grade 9, Applied to Academic|Grade 9|Academic (Transfer)|<10
MPM2D|Principles of Mathematics|Grade 10|Academic (Grade 9 & 10 level)|103510
NAA4T|Aboriginal History and Culture|Grade 12|College Delivered (Dual Credits)|20
NAC1O|Expressions of First Nations, Métis and Inuit Cultures|Grade 9|Open (Grade 9 - 12 level)|10140
NAC2O|First Nations, Métis, and Inuit Peoples in Canada|Grade 10|Open (Grade 9 - 12 level)|2255
NAD4T|Aboriginal Language and Culture|Grade 12|College Delivered (Dual Credits)|<10
NAE4T|Aboriginal People and Canadian Society - Introduction|Grade 12|College Delivered (Dual Credits)|15
NAH4T|Aboriginal Peoples and Diversity in Canada|Grade 12|College Delivered (Dual Credits)|<10
NBC4T|Sociology of Community: The Aboriginal Context|Grade 12|College Delivered (Dual Credits)|10
NBE3C|Understanding Contemporary First Nations, Métis, and Inuit Voices|Grade 11|College Preparation (Grade 11 & 12 level)|11325
NBE3E|Contemporary First Nations, Métis, and Inuit Voices|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1000
NBE3U|Understanding Contemporary First Nations, Métis, and Inuit Voices|Grade 11|University Preparation (Grade 11 & 12 level)|13035
NBF3C|French : Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|Grade 11|College Preparation (Grade 11 & 12 level)|<10
NBF3U|French : Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|Grade 11|University Preparation (Grade 11 & 12 level)|35
NBV3C|World Views and Aspirations of First Nations, Métis, and Inuit Peoples in Canada|Grade 11|College Preparation (Grade 11 & 12 level)|985
NBV3E|World Views and Aspirations of First Nations, Métis, and Inuit Peoples in Canada|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1205
NDA3M|Contemporary First Nations, Métis, and Inuit Issues and Perspectives|Grade 11|University/College Preparation (Grade 11 & 12 level)|985
NDG4M|First Nations, Métis, and Inuit Governance in Canada|Grade 12|University/College Preparation (Grade 11 & 12 level)|175
NDW4M|Contemporary Indigenous Issues and Perspectives in a Global Context|Grade 12|University/College Preparation (Grade 11 & 12 level)|2110
OAC4T|Welder|Grade 12|College Delivered (Dual Credits)|<10
OLC3O|Ontario Secondary School Literacy Course|Grade 11|Open (Grade 9 - 12 level)|1860
OLC4O|Ontario Secondary School Literacy Course|Grade 12|Open (Grade 9 - 12 level)|22565
PAA4T|Guiding and Outdoor Skills|Grade 12|College Delivered (Dual Credits)|75
PAD1O|Healthy Living and Outdoor Activities|Grade 9|Open (Grade 9 - 12 level)|250
PAD2O|Healthy Living and Outdoor Activities|Grade 10|Open (Grade 9 - 12 level)|1585
PAD3O|Healthy Living and Outdoor Activities|Grade 11|Open (Grade 9 - 12 level)|3770
PAD4O|Healthy Living and Outdoor Activities|Grade 12|Open (Grade 9 - 12 level)|1145
PAE4T|Fitness and Lifestyle Management|Grade 12|College Delivered (Dual Credits)|<10
PAF1O|Healthy Living and Personal and Fitness Activities|Grade 9|Open (Grade 9 - 12 level)|3585
PAF2O|Healthy Living and Personal and Fitness Activities|Grade 10|Open (Grade 9 - 12 level)|17525
PAF3O|Healthy Living and Personal and Fitness Activities|Grade 11|Open (Grade 9 - 12 level)|33780
PAF4O|Healthy Living and Personal and Fitness Activities|Grade 12|Open (Grade 9 - 12 level)|19180
PAI1O|Healthy Living and Individual and Small Group Activities|Grade 9|Open (Grade 9 - 12 level)|1380
PAI2O|Healthy Living and Individual and Small Group Activities|Grade 10|Open (Grade 9 - 12 level)|1960
PAI3O|Healthy Living and Individual and Small Group Activities|Grade 11|Open (Grade 9 - 12 level)|3815
PAI4O|Healthy Living and Individual and Small Group Activities|Grade 12|Open (Grade 9 - 12 level)|1895
PAL1O|Healthy Living and Large Group Activities|Grade 9|Open (Grade 9 - 12 level)|2225
PAL2O|Healthy Living and Large Group Activities|Grade 10|Open (Grade 9 - 12 level)|4325
PAL3O|Healthy Living and Large Group Activities|Grade 11|Open (Grade 9 - 12 level)|5395
PAL4O|Healthy Living and Large Group Activities|Grade 12|Open (Grade 9 - 12 level)|2165
PAQ1O|Healthy Living and Aquatics|Grade 9|Open (Grade 9 - 12 level)|50
PAQ2O|Healthy Living and Aquatics|Grade 10|Open (Grade 9 - 12 level)|215
PAQ3O|Healthy Living and Aquatics|Grade 11|Open (Grade 9 - 12 level)|240
