Course Code|Course Description|Grade|Pathway or Destination|Enrolment
BAN4E|Accounting for a Small Business|Grade 12|Workplace Preparation (Grade 11 & 12 level)|74
BAT4M|Financial Accounting Principles|Grade 12|University/College Preparation (Grade 11 & 12 level)|9874
BBA4T|Introduction to Business|Grade 12|College Delivered (Dual Credits)|12
BBB4E|International Business Essentials|Grade 12|Workplace Preparation (Grade 11 & 12 level)|37
BBB4M|International Business Fundamentals|Grade 12|University/College Preparation (Grade 11 & 12 level)|16806
BBE4T|Business in a Global Environment|Grade 12|College Delivered (Dual Credits)|116
BBF4T|Business, Its Nature and Environment|Grade 12|College Delivered (Dual Credits)|11
BBG4T|Management Principles|Grade 12|College Delivered (Dual Credits)|<10
BBI1O|Introduction to Business|Grade 9|Open (Grade 9 - 12 level)|3835
BBI2O|Introduction to Business|Grade 10|Open (Grade 9 - 12 level)|25697
BBL4T|Business Law|Grade 12|College Delivered (Dual Credits)|<10
BBP4T|Introduction to Small Business|Grade 12|College Delivered (Dual Credits)|<10
BBT4T|Business Fundamentals|Grade 12|College Delivered (Dual Credits)|<10
BBV4T|Operational Management|Grade 12|College Delivered (Dual Credits)|30
BCA4T|Business Communications|Grade 12|College Delivered (Dual Credits)|<10
BCB4T|Consumer Behaviour|Grade 12|College Delivered (Dual Credits)|<10
BCF4T|Customer Service|Grade 12|College Delivered (Dual Credits)|86
BCH4T|Communication and Interpersonal Skills|Grade 12|College Delivered (Dual Credits)|<10
BDA4T|Entrepreneurship|Grade 12|College Delivered (Dual Credits)|13
BDB4T|Entrepreneurship and Small Business|Grade 12|College Delivered (Dual Credits)|14
BDI3C|Entrepreneurship: The Venture|Grade 11|College Preparation (Grade 11 & 12 level)|9482
BDP3O|Entrepreneurship: The Enterprising Person|Grade 11|Open (Grade 9 - 12 level)|1025
BDV4C|Entrepreneurship: Venture Planning in an Electronic Age|Grade 12|College Preparation (Grade 11 & 12 level)|1826
BMA4T|Introduction to Marketing|Grade 12|College Delivered (Dual Credits)|99
BMB4T|Marketing|Grade 12|College Delivered (Dual Credits)|59
BMC4T|Visual Merchandising|Grade 12|College Delivered (Dual Credits)|18
BMD4T|The Business of Advertising|Grade 12|College Delivered (Dual Credits)|18
BME4T|Principles of Marketing|Grade 12|College Delivered (Dual Credits)|<10
BMI3C|Marketing: Goods, Services, Events|Grade 11|College Preparation (Grade 11 & 12 level)|15710
BMO4T|Automotive After Market|Grade 12|College Delivered (Dual Credits)|<10
BMX3E|Marketing: Retail and Service|Grade 11|Workplace Preparation (Grade 11 & 12 level)|2081
BOA4T|Human Relations|Grade 12|College Delivered (Dual Credits)|24
BOB4T|Organizational Behaviour|Grade 12|College Delivered (Dual Credits)|10
BOC4T|Office Procedures|Grade 12|College Delivered (Dual Credits)|<10
BOE4T|Project Management|Grade 12|College Delivered (Dual Credits)|<10
BOG4E|Business Leadership: Becoming a Manager|Grade 12|Workplace Preparation (Grade 11 & 12 level)|863
BOH4M|Business Leadership: Management Fundamentals|Grade 12|University/College Preparation (Grade 11 & 12 level)|17721
BOI4T|Introductory Human Resources|Grade 12|College Delivered (Dual Credits)|<10
BOM4T|Operations Management|Grade 12|College Delivered (Dual Credits)|<10
BON4T|Conflict Management|Grade 12|College Delivered (Dual Credits)|43
BTA3O|Information and Communication Technology: The Digital Environment|Grade 11|Open (Grade 9 - 12 level)|6346
BTB4T|Business Computer Application|Grade 12|College Delivered (Dual Credits)|31
BTG4T|Computer Applications for Business and Technology|Grade 12|College Delivered (Dual Credits)|17
BTT1O|Information and Communication Technology in Business|Grade 9|Open (Grade 9 - 12 level)|41305
BTT2O|Information and Communication Technology in Business|Grade 10|Open (Grade 9 - 12 level)|4206
BTX4C|Information and Communication Technology: Multimedia Solutions|Grade 12|College Preparation (Grade 11 & 12 level)|441
BTX4E|Information and Communication Technology in the Workplace|Grade 12|Workplace Preparation (Grade 11 & 12 level)|389
CCL3O|Cours de compétences linguistiques des écoles secondaires de l'Ontario|Grade 11|Open (Grade 9 - 12 level)|<10
CCL4O|Cours de compétences linguistiques des écoles secondaires de l'Ontario|Grade 12|Open (Grade 9 - 12 level)|917
CGC1D|Issues in Canadian Geography|Grade 9|Academic (Grade 9 & 10 level)|103848
CGC1P|Issues in Canadian Geography|Grade 9|Applied (Grade 9 & 10 level)|44789
CGD3M|Regional Geography|Grade 11|University/College Preparation (Grade 11 & 12 level)|252
CGF3M|Forces of Nature: Physical Processes and Disasters|Grade 11|University/College Preparation (Grade 11 & 12 level)|4042
CGG3O|Travel and Tourism: A Geographic Perspective|Grade 11|Open (Grade 9 - 12 level)|12908
CGO4M|Spatial Technologies in Action|Grade 12|University/College Preparation (Grade 11 & 12 level)|345
CGR4E|Living in a Sustainable World|Grade 12|Workplace Preparation (Grade 11 & 12 level)|351
CGR4M|The Environment and Resource Management|Grade 12|University/College Preparation (Grade 11 & 12 level)|5143
CGT3E|Geographic: The Geographer's Toolkit|Grade 11|Workplace Preparation (Grade 11 & 12 level)|36
CGT3O|Introduction to Spatial Technologies|Grade 11|Open (Grade 9 - 12 level)|104
CGU4C|World Geography: Urban Patterns and Interactions|Grade 12|College Preparation (Grade 11 & 12 level)|11
CGU4M|World Geography: Urban Patterns and Population Issues|Grade 12|University/College Preparation (Grade 11 & 12 level)|1079
CGU4U|World Geography: Human Patterns and Interactions|Grade 12|University Preparation (Grade 11 & 12 level)|112
CGW4C|World Issues: A Geographic Analysis|Grade 12|College Preparation (Grade 11 & 12 level)|616
CGW4U|World Issues: A Geographic Analysis|Grade 12|University Preparation (Grade 11 & 12 level)|14216
CHA3U|American History|Grade 11|University Preparation (Grade 11 & 12 level)|6474
CHC2D|Canadian History Since World War I|Grade 10|Academic (Grade 9 & 10 level)|99788
CHC2P|Canadian History Since World War I|Grade 10|Applied (Grade 9 & 10 level)|45093
CHE3O|Origins and Citizenship: The History of a Canadian Ethnic Group|Grade 11|Open (Grade 9 - 12 level)|53
CHF4O|L'Ontario français|Grade 12|Open (Grade 9 - 12 level)|<10
CHF4U|L'Ontario français|Grade 12|University Preparation (Grade 11 & 12 level)|<10
CHH3C|Canadian History and Politics Since 1945|Grade 11|College Preparation (Grade 11 & 12 level)|27
CHH3E|Canadian History and Politics Since 1945|Grade 11|Workplace Preparation (Grade 11 & 12 level)|21
CHI4U|Canada: History, Identity and Culture|Grade 12|University Preparation (Grade 11 & 12 level)|2259
CHM4E|Adventures in World History|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1398
CHT3O|World History since 1900: Global and Regional Interactions|Grade 11|Open (Grade 9 - 12 level)|2105
CHV2O|Civics and Citizenship|Grade 10|Open (Grade 9 - 12 level)|144874
CHW3M|World History to the End of the Fifteenth Century|Grade 11|University/College Preparation (Grade 11 & 12 level)|18083
CHY4C|World History since the Fifteenth Century|Grade 12|College Preparation (Grade 11 & 12 level)|2077
CHY4U|World History since the Fifteenth Century|Grade 12|University Preparation (Grade 11 & 12 level)|16606
CIA4U|Analysing Current Economic Issues|Grade 12|University Preparation (Grade 11 & 12 level)|10429
CIC3E|Making Economic Choices|Grade 11|Workplace Preparation (Grade 11 & 12 level)|29
CIC4E|Making Personal Economic Choices|Grade 12|Workplace Preparation (Grade 11 & 12 level)|55
CIE3M|The Individual and the Economy|Grade 11|University/College Preparation (Grade 11 & 12 level)|2987
CLA4T|Canadian Law|Grade 12|College Delivered (Dual Credits)|91
CLC4T|Techniques de défense|Grade 12|College Delivered (Dual Credits)|16
CLD4T|Introduction to Law and Society|Grade 12|College Delivered (Dual Credits)|<10
CLH4T|Security Fundamentals|Grade 12|College Delivered (Dual Credits)|20
CLK4T|Law Enforcement Communications|Grade 12|College Delivered (Dual Credits)|15
CLN4C|Legal Studies|Grade 12|College Preparation (Grade 11 & 12 level)|1139
CLN4U|Canadian and International Law|Grade 12|University Preparation (Grade 11 & 12 level)|22008
CLU3E|Understanding Canadian Law in Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1472
CLU3M|Understanding Canadian Law|Grade 11|University/College Preparation (Grade 11 & 12 level)|30753
CPB4T|Canadian Government|Grade 12|College Delivered (Dual Credits)|<10
CPC3O|Politics in Action: Making Change|Grade 11|Open (Grade 9 - 12 level)|106
CPD4T|Political Science|Grade 12|College Delivered (Dual Credits)|23
CPW4U|Canadian and World Politics|Grade 12|University Preparation (Grade 11 & 12 level)|4557
EAB3O|Communications for the World of Business and Technology|Grade 11|Open (Grade 9 - 12 level)|18
EAC4C|The Writer's Craft|Grade 12|College Preparation (Grade 11 & 12 level)|<10
EAC4U|The Writer's Craft|Grade 12|University Preparation (Grade 11 & 12 level)|339
EAE1D|English|Grade 9|Academic (Grade 9 & 10 level)|4290
EAE1P|English|Grade 9|Applied (Grade 9 & 10 level)|1415
EAE2D|English|Grade 10|Academic (Grade 9 & 10 level)|3961
EAE2P|English|Grade 10|Applied (Grade 9 & 10 level)|1395
EAE3C|English|Grade 11|College Preparation (Grade 11 & 12 level)|1676
EAE3E|English|Grade 11|Workplace Preparation (Grade 11 & 12 level)|92
EAE3K|English, Grade 11 Transfer Course, College Preparation to University Preparation|Grade 11|University Preparation (Transfer)|<10
EAE3U|English|Grade 11|University Preparation (Grade 11 & 12 level)|3603
EAE4C|English|Grade 12|College Preparation (Grade 11 & 12 level)|1719
EAE4E|English|Grade 12|Workplace Preparation (Grade 11 & 12 level)|61
EAE4U|English|Grade 12|University Preparation (Grade 11 & 12 level)|2897
EAL4U|English Literature|Grade 12|University Preparation (Grade 11 & 12 level)|76
EANAO|Anglais pour débutants 1 (APD1)|Level 1|Open (Grade 9 - 12 level)|222
EANBO|Anglais pour débutants 2 (APD2)|Level 2|Open (Grade 9 - 12 level)|227
EANCO|Anglais pour débutants 3 (APD3)|Level 3|Open (Grade 9 - 12 level)|95
EANDO|Anglais pour débutants 4 (APD4)|Level 4|Open (Grade 9 - 12 level)|51
EAT3M|Canadian Literature|Grade 11|University/College Preparation (Grade 11 & 12 level)|35
EBA4T|Communications I|Grade 12|College Delivered (Dual Credits)|<10
EBB4T|Written Communications|Grade 12|College Delivered (Dual Credits)|<10
EBC4T|Communications|Grade 12|College Delivered (Dual Credits)|30
EBF4T|Communications II|Grade 12|College Delivered (Dual Credits)|<10
EBG4T|Firefighter Communications|Grade 12|College Delivered (Dual Credits)|<10
EBH4T|Introductory College Communications|Grade 12|College Delivered (Dual Credits)|<10
EBT4O|Business and Technological Communication|Grade 12|Open (Grade 9 - 12 level)|474
ELB4T|Reading Skills|Grade 12|College Delivered (Dual Credits)|15
ELDAO|English Literacy Development, ELD Level 1|Level 1|Open (Grade 9 - 12 level)|588
ELDBO|English Literacy Development, ELD Level 2|Level 2|Open (Grade 9 - 12 level)|565
ELDCO|English Literacy Development, ELD Level 3|Level 3|Open (Grade 9 - 12 level)|509
ELDDO|English Literacy Development, ELD Level 4|Level 4|Open (Grade 9 - 12 level)|445
ELDEO|English Literacy Development, ELD Level 5|Level 5|Open (Grade 9 - 12 level)|156
ELS2O|Literacy Skills, Grade 10, Open|Grade 10|Open (Grade 9 - 12 level)|2148
ELS3O|Literacy Schools: Reading and Writing|Grade 11|Open (Grade 9 - 12 level)|201
EMS3O|Media Studies|Grade 11|Open (Grade 9 - 12 level)|8640
ENA4T|English|Grade 12|College Delivered (Dual Credits)|<10
ENG1D|English|Grade 9|Academic (Grade 9 & 10 level)|102809
ENG1P|English|Grade 9|Applied (Grade 9 & 10 level)|33978
ENG2D|English|Grade 10|Academic (Grade 9 & 10 level)|107573
ENG2P|English|Grade 10|Applied (Grade 9 & 10 level)|39878
ENG3C|English|Grade 11|College Preparation (Grade 11 & 12 level)|51276
ENG3E|English|Grade 11|Workplace Preparation (Grade 11 & 12 level)|8321
ENG3K|English Transfer, Grade 11, College Preparation to University Preparation|Grade 11|University Preparation (Transfer)|<10
ENG3U|English|Grade 11|University Preparation (Grade 11 & 12 level)|99067
ENG4C|English|Grade 12|College Preparation (Grade 11 & 12 level)|61241
ENG4E|English|Grade 12|Workplace Preparation (Grade 11 & 12 level)|5046
ENG4U|English|Grade 12|University Preparation (Grade 11 & 12 level)|87655
EPA4T|Effective Oral Presentations|Grade 12|College Delivered (Dual Credits)|15
EPS3O|Presentation and Speaking Skills|Grade 11|Open (Grade 9 - 12 level)|1466
ESLAO|English as a Second Language, ESL Level 1|Level 1|Open (Grade 9 - 12 level)|2430
ESLBO|English as a Second Language, ESL Level 2|Level 2|Open (Grade 9 - 12 level)|4049
ESLCO|English as a Second Language, ESL Level 3|Level 3|Open (Grade 9 - 12 level)|6334
ESLDO|English as a Second Language, ESL Level 4|Level 4|Open (Grade 9 - 12 level)|7453
ESLEO|English as a Second Language, ESL Level 5|Level 5|Open (Grade 9 - 12 level)|5408
ETB4T|Introduction to Journalism|Grade 12|College Delivered (Dual Credits)|<10
ETC3M|Canadian Literature|Grade 11|University/College Preparation (Grade 11 & 12 level)|147
ETH4T|Social Media and the Citizen Journalist|Grade 12|College Delivered (Dual Credits)|<10
ETS4C|Studies in Literature|Grade 12|College Preparation (Grade 11 & 12 level)|122
ETS4U|Studies in Literature|Grade 12|University Preparation (Grade 11 & 12 level)|4139
EWA4T|Art of Storytelling|Grade 12|College Delivered (Dual Credits)|<10
EWB4T|Creative Writing|Grade 12|College Delivered (Dual Credits)|<10
EWC4C|The Writer's Craft|Grade 12|College Preparation (Grade 11 & 12 level)|1294
EWC4U|The Writer's Craft|Grade 12|University Preparation (Grade 11 & 12 level)|14929
EWH4T|Introduction to Essay Writing and Portfolio Building|Grade 12|College Delivered (Dual Credits)|<10
FAE4O|Atelier d'écriture|Grade 12|Open (Grade 9 - 12 level)|13
FAF4O|Français des affaires et de la technologie|Grade 12|Open (Grade 9 - 12 level)|25
FCC3O|Compétence fonctionnelle en communication orale, en lecture et en écriture|Grade 11|Open (Grade 9 - 12 level)|17
FEF1D|Extended French|Grade 9|Academic (Grade 9 & 10 level)|3320
FEF2D|Extended French|Grade 10|Academic (Grade 9 & 10 level)|2881
FEF3U|Extended French|Grade 11|University Preparation (Grade 11 & 12 level)|2484
FEF4U|Extended French|Grade 12|University Preparation (Grade 11 & 12 level)|2019
FFAAO|Actualisation linguistique en français (ALF1)|Level 1|Open (Grade 9 - 12 level)|62
FFABO|Actualisation linguistique en français (ALF2)|Level 2|Open (Grade 9 - 12 level)|49
FFACO|Actualisation linguistique en français (ALF3)|Level 3|Open (Grade 9 - 12 level)|<10
FFADO|Actualisation linguistique en français (ALF4)|Level 4|Open (Grade 9 - 12 level)|<10
FFM3O|Français des médias|Grade 11|Open (Grade 9 - 12 level)|46
FFPAO|Programme d'appui aux nouveaux arrivants 1|Level 1|Open (Grade 9 - 12 level)|31
FFPBO|Programme d'appui aux nouveaux arrivants 2|Level 2|Open (Grade 9 - 12 level)|31
FFPCO|Programme d'appui aux nouveaux arrivants 3|Level 3|Open (Grade 9 - 12 level)|28
FFPDO|Programme d'appui aux nouveaux arrivants 4|Level 4|Open (Grade 9 - 12 level)|<10
FIF1D|French Immersion|Grade 9|Academic (Grade 9 & 10 level)|8507
FIF1P|French Immersion|Grade 9|Applied (Grade 9 & 10 level)|<10
FIF2D|French Immersion|Grade 10|Academic (Grade 9 & 10 level)|7591
FIF2P|French Immersion|Grade 10|Applied (Grade 9 & 10 level)|<10
FIF3O|French Immersion|Grade 11|Open (Grade 9 - 12 level)|14
FIF3U|French Immersion|Grade 11|University Preparation (Grade 11 & 12 level)|6689
FIF4O|French Immersion|Grade 12|Open (Grade 9 - 12 level)|<10
FIF4U|French Immersion|Grade 12|University Preparation (Grade 11 & 12 level)|5796
FLC4M|Littérature du Canada Français|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
FLO4U|Grandes oeuvres de la littérature|Grade 12|University Preparation (Grade 11 & 12 level)|56
FRA1D|Français|Grade 9|Academic (Grade 9 & 10 level)|4269
FRA1P|Français|Grade 9|Applied (Grade 9 & 10 level)|1498
FRA2D|Français|Grade 10|Academic (Grade 9 & 10 level)|4068
FRA2P|Français|Grade 10|Applied (Grade 9 & 10 level)|1656
FRA3C|Français|Grade 11|College Preparation (Grade 11 & 12 level)|2051
FRA3E|Français|Grade 11|Workplace Preparation (Grade 11 & 12 level)|503
FRA3U|Français|Grade 11|University Preparation (Grade 11 & 12 level)|3823
FRA4C|Français|Grade 12|College Preparation (Grade 11 & 12 level)|2051
FRA4E|Français|Grade 12|Workplace Preparation (Grade 11 & 12 level)|218
FRA4U|Français|Grade 12|University Preparation (Grade 11 & 12 level)|3274
FSF1D|Core French|Grade 9|Academic (Grade 9 & 10 level)|68225
FSF1O|Core French|Grade 9|Open (Grade 9 - 12 level)|1314
FSF1P|Core French|Grade 9|Applied (Grade 9 & 10 level)|38660
FSF2D|Core French|Grade 10|Academic (Grade 9 & 10 level)|26796
FSF2O|Core French|Grade 10|Open (Grade 9 - 12 level)|<10
FSF2P|Core French|Grade 10|Applied (Grade 9 & 10 level)|718
FSF3O|Core French|Grade 11|Open (Grade 9 - 12 level)|224
FSF3U|Core French|Grade 11|University Preparation (Grade 11 & 12 level)|14942
FSF4O|Core French|Grade 12|Open (Grade 9 - 12 level)|86
FSF4U|Core French|Grade 12|University Preparation (Grade 11 & 12 level)|10583
GCA4T|Career Discovery|Grade 12|College Delivered (Dual Credits)|59
GCC4T|Career and College Success|Grade 12|College Delivered (Dual Credits)|52
GCE4T|Career Employment Preparation|Grade 12|College Delivered (Dual Credits)|52
GCI4T|Exploration en métiers|Grade 12|College Delivered (Dual Credits)|64
GCJ4T|Career Success|Grade 12|College Delivered (Dual Credits)|11
GLC2O|Career Studies|Grade 10|Open (Grade 9 - 12 level)|164518
GLD2O|Discovering the Workplace|Grade 10|Open (Grade 9 - 12 level)|5629
GLE1O|Learning Strategies 1: Skills for Success in Secondary School|Grade 9|Open (Grade 9 - 12 level)|14254
GLE2O|Learning Strategies 2: Skills for Success in Secondary School|Grade 10|Open (Grade 9 - 12 level)|8315
GLE3O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 11|Open (Grade 9 - 12 level)|6610
GLE4O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 12|Open (Grade 9 - 12 level)|3643
GLH4T|College Connection|Grade 12|College Delivered (Dual Credits)|<10
GLI4T|Success Strategies|Grade 12|College Delivered (Dual Credits)|135
GLN4O|Navigating the Workplace|Grade 12|Open (Grade 9 - 12 level)|9951
GLS1O|Learning Strategies 1: Skills for Success in Secondary School|Grade 9|Open (Grade 9 - 12 level)|12376
GLS4O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 12|Open (Grade 9 - 12 level)|4462
GPL4T|Developing Leadership|Grade 12|College Delivered (Dual Credits)|66
GPP3O|Leadership and Peer Support|Grade 11|Open (Grade 9 - 12 level)|17722
GWB4T|Personal and Academic Success Strategies|Grade 12|College Delivered (Dual Credits)|35
GWC4T|Student Success for Higher Learning|Grade 12|College Delivered (Dual Credits)|14
GWD4T|Personal Success|Grade 12|College Delivered (Dual Credits)|15
GWL3O|Designing Your Future|Grade 11|Open (Grade 9 - 12 level)|11302
HBA4T|Psychology|Grade 12|College Delivered (Dual Credits)|11
HBB4T|Introduction to Psychology|Grade 12|College Delivered (Dual Credits)|380
HBC4T|Social Psychology|Grade 12|College Delivered (Dual Credits)|121
HBD4T|Developmental Psychology|Grade 12|College Delivered (Dual Credits)|262
HBF4T|Principles of Psychology|Grade 12|College Delivered (Dual Credits)|16
HBG4T|Psychology - Police Foundations|Grade 12|College Delivered (Dual Credits)|10
HBH4T|Psychology and Group Dynamics|Grade 12|College Delivered (Dual Credits)|44
HBI4T|Forensic Psychology|Grade 12|College Delivered (Dual Credits)|70
HBM4T|Abnormal Psychology|Grade 12|College Delivered (Dual Credits)|<10
HBN4T|Psychology of Learning|Grade 12|College Delivered (Dual Credits)|39
HBQ4T|Crisis Intervention|Grade 12|College Delivered (Dual Credits)|<10
HBR4T|Developmental Psychology for the PSW|Grade 12|College Delivered (Dual Credits)|<10
HBS4T|Search and Rescue|Grade 12|College Delivered (Dual Credits)|43
HBT4T|Developmental Psychology II|Grade 12|College Delivered (Dual Credits)|<10
HBV4T|Métacognition|Grade 12|College Delivered (Dual Credits)|63
HCB4T|Criminal Justice System|Grade 12|College Delivered (Dual Credits)|17
HCC4T|Criminology|Grade 12|College Delivered (Dual Credits)|190
HCD4T|Criminal Law and Procedures|Grade 12|College Delivered (Dual Credits)|<10
HCE4T|Criminal Code: Civil and Federal Statutes|Grade 12|College Delivered (Dual Credits)|<10
HCF4T|Canadian Criminal Justice Systems|Grade 12|College Delivered (Dual Credits)|137
HCI4T|Youth in Conflict with the Law|Grade 12|College Delivered (Dual Credits)|<10
HDC4T|Interpersonal Communication Skills|Grade 12|College Delivered (Dual Credits)|34
HDD4T|Contemporary Social Problems|Grade 12|College Delivered (Dual Credits)|24
HDG4T|Introduction to Social Welfare|Grade 12|College Delivered (Dual Credits)|13
HDH4T|Popular Culture|Grade 12|College Delivered (Dual Credits)|<10
HDI4T|Social Sciences|Grade 12|College Delivered (Dual Credits)|<10
HDJ4T|Social Deviance|Grade 12|College Delivered (Dual Credits)|20
HDM4T|International Interactions|Grade 12|College Delivered (Dual Credits)|55
HDP4T|Popular Culture, Film and Society|Grade 12|College Delivered (Dual Credits)|30
HDQ4T|Popular Culture and Social Influence|Grade 12|College Delivered (Dual Credits)|61
HDU4T|Interpersonal and Group Dynamics|Grade 12|College Delivered (Dual Credits)|<10
HDV4T|Introduction au travail social|Grade 12|College Delivered (Dual Credits)|<10
HDW4T|Leadership in Society|Grade 12|College Delivered (Dual Credits)|14
HDX4T|Substance Abuse|Grade 12|College Delivered (Dual Credits)|50
HDY4T|Interpersonal Communications|Grade 12|College Delivered (Dual Credits)|10
HDZ4T|Interpersonal Violence in Canadian Society|Grade 12|College Delivered (Dual Credits)|95
HED4T|Principles of Ethical Reasoning|Grade 12|College Delivered (Dual Credits)|26
HFA4C|Nutrition and Health|Grade 12|College Preparation (Grade 11 & 12 level)|4471
HFA4M|Food and Nutrition Sciences|Grade 12|University/College Preparation (Grade 11 & 12 level)|472
HFA4U|Nutrition and Health|Grade 12|University Preparation (Grade 11 & 12 level)|11517
HFB4T|Nutrition:  Making Better Choices|Grade 12|College Delivered (Dual Credits)|58
HFC3E|Food and Culture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1371
HFC3M|Food and Culture|Grade 11|University/College Preparation (Grade 11 & 12 level)|2167
HFL4E|Food and Healthy Living|Grade 12|Workplace Preparation (Grade 11 & 12 level)|520
HFN1O|Food and Nutrition|Grade 9|Open (Grade 9 - 12 level)|6056
HFN2O|Food and Nutrition|Grade 10|Open (Grade 9 - 12 level)|23664
HHA4T|Human Relationships|Grade 12|College Delivered (Dual Credits)|11
HHB4T|Human Sexuality|Grade 12|College Delivered (Dual Credits)|<10
HHC4T|Exploring Human Diversity|Grade 12|College Delivered (Dual Credits)|124
HHD3O|Dynamics of Human Relationships|Grade 11|Open (Grade 9 - 12 level)|1395
HHE4T|Understanding Families|Grade 12|College Delivered (Dual Credits)|16
HHF4T|Human Growth and Development|Grade 12|College Delivered (Dual Credits)|<10
HHG4M|Human Development Throughout the Lifespan|Grade 12|University/College Preparation (Grade 11 & 12 level)|8226
HHH4T|The Art of Counseling Children and Youth|Grade 12|College Delivered (Dual Credits)|33
HHI4T|Principles of Learning|Grade 12|College Delivered (Dual Credits)|29
HHK4T|Human Services|Grade 12|College Delivered (Dual Credits)|25
HHS4C|Families in Canada|Grade 12|College Preparation (Grade 11 & 12 level)|3301
HHS4M|Individuals and Families in a Diverse Society|Grade 12|University/College Preparation (Grade 11 & 12 level)|1469
HHS4U|Families in Canada|Grade 12|University Preparation (Grade 11 & 12 level)|15853
HIA4T|Dealing with Difficult People|Grade 12|College Delivered (Dual Credits)|20
HIB4T|Personal Growth and Development|Grade 12|College Delivered (Dual Credits)|108
HIC4T|PSW Practice|Grade 12|College Delivered (Dual Credits)|<10
HIF1O|Exploring Family Studies|Grade 9|Open (Grade 9 - 12 level)|9466
HIF2O|Exploring Family Studies|Grade 10|Open (Grade 9 - 12 level)|2350
HIH4T|Critical Thinking and Problem Solving|Grade 12|College Delivered (Dual Credits)|<10
HIK4T|Self Management and Self Direction|Grade 12|College Delivered (Dual Credits)|89
HIL4T|Critical Thinking and Problem Solving II|Grade 12|College Delivered (Dual Credits)|<10
HIP3E|Managing Personal Resources|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1789
HIP4O|Personal Life Management|Grade 12|Open (Grade 9 - 12 level)|4248
HIR3C|Managing Personal and Family Resources|Grade 11|College Preparation (Grade 11 & 12 level)|779
HLS3O|Housing and Home Design|Grade 11|Open (Grade 9 - 12 level)|2375
HNA4T|World of Fashion|Grade 12|College Delivered (Dual Credits)|25
HNB4M|The World of Fashion|Grade 12|University/College Preparation (Grade 11 & 12 level)|2397
HNB4O|The Fashion Industry|Grade 12|Open (Grade 9 - 12 level)|49
HNC3C|Understanding Fashion|Grade 11|College Preparation (Grade 11 & 12 level)|4251
HNC3O|Fashion and Creative Expression|Grade 11|Open (Grade 9 - 12 level)|502
HNL2O|Clothing|Grade 10|Open (Grade 9 - 12 level)|789
HPC3O|Raising Healthy Children|Grade 11|Open (Grade 9 - 12 level)|17834
HPD4C|Working with School-Age Children and Adolescents|Grade 12|College Preparation (Grade 11 & 12 level)|2090
HPD4E|Parenting and Human Development|Grade 12|Workplace Preparation (Grade 11 & 12 level)|713
HPF4T|Apprentissage par le jeu|Grade 12|College Delivered (Dual Credits)|31
HPW3C|Working with Infants and Young Children|Grade 11|College Preparation (Grade 11 & 12 level)|7153
HRE1O|Religious Education|Grade 9|Open (Grade 9 - 12 level)|47047
HRE2O|Religious Education|Grade 10|Open (Grade 9 - 12 level)|46259
HRE3M|Religious Education|Grade 11|University/College Preparation (Grade 11 & 12 level)|24
HRE3O|Religious Education|Grade 11|Open (Grade 9 - 12 level)|957
HRE4M|Religious Education|Grade 12|University/College Preparation (Grade 11 & 12 level)|25303
HRE4O|Religious Education|Grade 12|Open (Grade 9 - 12 level)|13874
HRF3O|World Religions and Belief Traditions in Daily Life|Grade 11|Open (Grade 9 - 12 level)|17489
HRT3M|World Religions and Belief Traditions: Perspectives, Issues, and Challenges|Grade 11|University/College Preparation (Grade 11 & 12 level)|34428
HSB4M|Challenge and Change in Society|Grade 12|University/College Preparation (Grade 11 & 12 level)|1165
HSB4U|Challenge and Change in Society|Grade 12|University Preparation (Grade 11 & 12 level)|19949
HSC4M|World Cultures|Grade 12|University/College Preparation (Grade 11 & 12 level)|565
HSD4T|Sociology and Canadian Society|Grade 12|College Delivered (Dual Credits)|<10
HSE3E|Equity, Diversity, and Social Justice|Grade 11|Workplace Preparation (Grade 11 & 12 level)|260
HSE4M|Equity and Social Justice: From Theory to Practice|Grade 12|University/College Preparation (Grade 11 & 12 level)|1063
HSF4T|Sociology in Canadian Society|Grade 12|College Delivered (Dual Credits)|<10
HSG3M|Gender Studies|Grade 11|University/College Preparation (Grade 11 & 12 level)|357
HSH4T|Introduction to Sociology|Grade 12|College Delivered (Dual Credits)|81
HSM4T|Réalités et relations interculturelles|Grade 12|College Delivered (Dual Credits)|41
HSN4T|Violence against Women|Grade 12|College Delivered (Dual Credits)|<10
HSP3C|Introduction to Anthropology, Psychology, and Sociology|Grade 11|College Preparation (Grade 11 & 12 level)|9230
HSP3M|Introduction to Anthropology, Psychology, and Sociology|Grade 11|University/College Preparation (Grade 11 & 12 level)|2233
HSP3U|Introduction to Anthropology, Psychology, and Sociology|Grade 11|University Preparation (Grade 11 & 12 level)|36246
HSS4T|Sociology|Grade 12|College Delivered (Dual Credits)|122
HZB3M|Philosophy: The Big Questions|Grade 11|University/College Preparation (Grade 11 & 12 level)|3680
