Course Code|Course Description|Grade|Pathway or Destination|Enrolment
THJ4M|Green Industries|Grade 12|University/College Preparation (Grade 11 & 12 level)|525
THK4T|Horticulture|Grade 12|College Delivered (Dual Credits)|20
THL3E|Green Industries: Landscaping Construction and Maintenance|Grade 11|Workplace Preparation (Grade 11 & 12 level)|120
THL4E|Green Industries: Landscaping Construction and Maintenance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|45
THO3E|Green Industries: Forestry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
THO3M|Green Industries: Forestry|Grade 11|University/College Preparation (Grade 11 & 12 level)|40
THP4T|Renewable Energy Technologies|Grade 12|College Delivered (Dual Credits)|10
THS3M|Green Industries: Horticulture Management and Science|Grade 11|University/College Preparation (Grade 11 & 12 level)|40
THS4M|Green Industries: Horticulture Management and Science|Grade 12|University/College Preparation (Grade 11 & 12 level)|50
THT4T|Plant Propagation|Grade 12|College Delivered (Dual Credits)|15
TIA4T|Trades|Grade 12|College Delivered (Dual Credits)|<10
TIB4T|Trades Exploration Lab|Grade 12|College Delivered (Dual Credits)|35
TIC4T|Introduction to Robotics|Grade 12|College Delivered (Dual Credits)|15
TID4T|Exploring Surveying|Grade 12|College Delivered (Dual Credits)|20
TIJ1O|Exploring Technologies|Grade 9|Open (Grade 9 - 12 level)|45690
TJB4T|Heritage Tourism|Grade 12|College Delivered (Dual Credits)|<10
TJE4T|The Flight Attendant|Grade 12|College Delivered (Dual Credits)|20
TJF4T|Trends and Issues in Tourism|Grade 12|College Delivered (Dual Credits)|10
TJH4T|Foundations of Tourism|Grade 12|College Delivered (Dual Credits)|40
TJJ4T|Destinations d'Amérique du Nord|Grade 12|College Delivered (Dual Credits)|<10
TJK4T|The Canadian Experience|Grade 12|College Delivered (Dual Credits)|10
TKA4Y|Cook|Grade 12|Apprenticeship Program (Dual Credits)|75
TKB4T|Food Preparation|Grade 12|College Delivered (Dual Credits)|40
TKC4T|Preliminary Food Preparation|Grade 12|College Delivered (Dual Credits)|<10
TKD4T|Quantity Food and Dining Room Preparation|Grade 12|College Delivered (Dual Credits)|15
TKJ4T|Culinary Techniques 1|Grade 12|College Delivered (Dual Credits)|25
TKK4T|Customer Service and Restaurant Operations|Grade 12|College Delivered (Dual Credits)|<10
TKL4T|Cuisine and Culture|Grade 12|College Delivered (Dual Credits)|15
TKU4T|Quantity Food Production|Grade 12|College Delivered (Dual Credits)|25
TKY4T|Bonne bouffe, belle bouffe|Grade 12|College Delivered (Dual Credits)|45
TKZ4T|Démonstration pratique I|Grade 12|College Delivered (Dual Credits)|<10
TLA4T|Welding|Grade 12|College Delivered (Dual Credits)|205
TLA4Y|Welding|Grade 12|Apprenticeship Program (Dual Credits)|40
TLG4T|Shielded Metal Arc Welding|Grade 12|College Delivered (Dual Credits)|20
TLH4T|Welding Fundamentals|Grade 12|College Delivered (Dual Credits)|90
TLI4T|Welding Techniques|Grade 12|College Delivered (Dual Credits)|85
TLJ4T|Welding and Cutting|Grade 12|College Delivered (Dual Credits)|45
TLL4T|Welding and Fabrication|Grade 12|College Delivered (Dual Credits)|95
TLO4T|Thermal Cutting and Brazing|Grade 12|College Delivered (Dual Credits)|20
TLS4T|Introduction au Soudage|Grade 12|College Delivered (Dual Credits)|10
TLU4T|Welding II|Grade 12|College Delivered (Dual Credits)|35
TMB4T|CNC Manual Programming|Grade 12|College Delivered (Dual Credits)|10
TMC3C|Manufacturing Technology: Computer Aided Manufacturing|Grade 11|College Preparation (Grade 11 & 12 level)|10
TMC4C|Manufacturing Technology: Computer Aided Manufacturing|Grade 12|College Preparation (Grade 11 & 12 level)|10
TME4T|Manufacturing Safety|Grade 12|College Delivered (Dual Credits)|45
TMH4T|Equipment Operation and Maintenance|Grade 12|College Delivered (Dual Credits)|75
TMI3C|Manufacturing Technology: Industrial Maintenance|Grade 11|College Preparation (Grade 11 & 12 level)|35
TMI4C|Manufacturing Technology: Industrial Maintenance|Grade 12|College Preparation (Grade 11 & 12 level)|40
TMJ1O|Exploring Manufacturing Technology|Grade 9|Open (Grade 9 - 12 level)|640
TMJ2O|Manufacturing Technology|Grade 10|Open (Grade 9 - 12 level)|5840
TMJ3C|Manufacturing Technology|Grade 11|College Preparation (Grade 11 & 12 level)|4820
TMJ3E|Manufacturing Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1990
TMJ3M|Manufacturing Engineering Technology|Grade 11|University/College Preparation (Grade 11 & 12 level)|1285
TMJ4C|Manufacturing Technology|Grade 12|College Preparation (Grade 11 & 12 level)|2135
TMJ4E|Manufacturing Technology|Grade 12|Workplace Preparation (Grade 11 & 12 level)|850
TMJ4M|Manufacturing Engineering Technology|Grade 12|University/College Preparation (Grade 11 & 12 level)|580
TMM3M|Manufacturing Engineering Technology: Mechanical Engineering|Grade 11|University/College Preparation (Grade 11 & 12 level)|140
TMM4M|Manufacturing Engineering Technology: Mechanical Engineering|Grade 12|University/College Preparation (Grade 11 & 12 level)|80
TMO3E|Manufacturing Technology: Machine Operator|Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
TMO4E|Manufacturing Technology: Machine Operator|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
TMP3C|Manufacturing Technology: Precision Machining|Grade 11|College Preparation (Grade 11 & 12 level)|135
TMP4C|Manufacturing Technology: Precision Machining|Grade 12|College Preparation (Grade 11 & 12 level)|55
TMR3M|Manufacturing Engineering Technology: Robotics and Control Systems|Grade 11|University/College Preparation (Grade 11 & 12 level)|245
TMR4M|Manufacturing Engineering Technology: Robotics and Control Systems|Grade 12|University/College Preparation (Grade 11 & 12 level)|135
TMS3E|Manufacturing Technology: Sheet Metal|Grade 11|Workplace Preparation (Grade 11 & 12 level)|15
TMW3E|Manufacturing Technology: Welding|Grade 11|Workplace Preparation (Grade 11 & 12 level)|880
TMW4E|Manufacturing Technology: Welding|Grade 12|Workplace Preparation (Grade 11 & 12 level)|480
TMY3C|Manufacturing Technology: Welding Technician|Grade 11|College Preparation (Grade 11 & 12 level)|380
TMY4C|Manufacturing Technology: Welding Technician|Grade 12|College Preparation (Grade 11 & 12 level)|185
TNA4Y|Electrician: Construction and Maintenance|Grade 12|Apprenticeship Program (Dual Credits)|165
TNC4T|Electrical Fundamentals|Grade 12|College Delivered (Dual Credits)|115
TND4T|Basic Electrical Installation|Grade 12|College Delivered (Dual Credits)|95
TNJ4T|Electrical Construction Skills Training|Grade 12|College Delivered (Dual Credits)|65
TNK4T|Electrical Installation|Grade 12|College Delivered (Dual Credits)|90
TNL4T|Electrician Trade Safety|Grade 12|College Delivered (Dual Credits)|65
TNM4T|Electrical and Fuel Systems|Grade 12|College Delivered (Dual Credits)|30
TNN4T|Electrical Techniques - Theory|Grade 12|College Delivered (Dual Credits)|20
TNO4T|Electrical Techniques - Practical|Grade 12|College Delivered (Dual Credits)|55
TNP4T|Basic Electrical Wiring|Grade 12|College Delivered (Dual Credits)|20
TOA4T|Gerontology|Grade 12|College Delivered (Dual Credits)|20
TOB4T|Foundations of Play-Based Curriculum|Grade 12|College Delivered (Dual Credits)|120
TOC4C|Child Development and Gerontology: Child Development|Grade 12|College Preparation (Grade 11 & 12 level)|<10
TOD4T|Nurturing Infants and Toddlers|Grade 12|College Delivered (Dual Credits)|<10
TOE4T|Child and Youth Worker|Grade 12|College Delivered (Dual Credits)|15
TOE4Y|Child and Youth Worker|Grade 12|Apprenticeship Program (Dual Credits)|35
TOF4T|Child Development|Grade 12|College Delivered (Dual Credits)|70
TOF4Y|Child Development|Grade 12|Apprenticeship Program (Dual Credits)|15
TOJ4C|Child Development and Gerontology|Grade 12|College Preparation (Grade 11 & 12 level)|1085
TOL4Y|Child Development Practitioner|Grade 12|Apprenticeship Program (Dual Credits)|35
TOL4Y|Child Development Practitioner|Grade 12|College Delivered (Dual Credits)|20
TOQ4T|Early Childhood Education|Grade 12|College Delivered (Dual Credits)|145
TOR4T|Positive Child Guidance|Grade 12|College Delivered (Dual Credits)|60
TOS4T|Introduction Child and Youth Worker|Grade 12|College Delivered (Dual Credits)|<10
TOT4T|Child Development II|Grade 12|College Delivered (Dual Credits)|15
TOU4T|Activity Programming|Grade 12|College Delivered (Dual Credits)|<10
TOZ4T|Relational Child and Youth Care|Grade 12|College Delivered (Dual Credits)|<10
TPJ1O|Exploring Health Care|Grade 9|Open (Grade 9 - 12 level)|95
TPJ2O|Health Care|Grade 10|Open (Grade 9 - 12 level)|1610
TPJ3C|Health Care|Grade 11|College Preparation (Grade 11 & 12 level)|1465
TPJ3M|Health Care|Grade 11|University/College Preparation (Grade 11 & 12 level)|5175
TPJ4C|Health Care|Grade 12|College Preparation (Grade 11 & 12 level)|430
TPJ4E|Health Care: Support Services|Grade 12|Workplace Preparation (Grade 11 & 12 level)|40
TPJ4M|Health Care|Grade 12|University/College Preparation (Grade 11 & 12 level)|2245
TPM3M|Health Care: Nursing/Medical Services|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
TPT3M|Health Care: Therapy Services|Grade 11|University/College Preparation (Grade 11 & 12 level)|25
TQE4T|Media Awareness|Grade 12|College Delivered (Dual Credits)|30
TQI4T|Editing and Media Design|Grade 12|College Delivered (Dual Credits)|<10
TQK4T|Contemporary Issues and the Media|Grade 12|College Delivered (Dual Credits)|<10
TQM4T|Media & Pop Culture|Grade 12|College Delivered (Dual Credits)|20
TRB4Y|General Machinist|Grade 12|Apprenticeship Program (Dual Credits)|30
TRC4Y|Industrial Mechanic Millwright|Grade 12|Apprenticeship Program (Dual Credits)|15
TRG4T|HVAC - Sheet Metal Fabrication|Grade 12|College Delivered (Dual Credits)|75
TRQ4T|Industrial Trades|Grade 12|College Delivered (Dual Credits)|65
TRR4T|Industrial Millwright Mechanic Principles and Practice|Grade 12|College Delivered (Dual Credits)|50
TRT4T|Industrial/Mechanical/Millwright Safety Awareness Training|Grade 12|College Delivered (Dual Credits)|<10
TSA4T|Carpentry|Grade 12|College Delivered (Dual Credits)|40
TSA4Y|Carpentry|Grade 12|Apprenticeship Program (Dual Credits)|40
TSB4T|Plumbing|Grade 12|College Delivered (Dual Credits)|55
TSB4Y|Plumbing|Grade 12|Apprenticeship Program (Dual Credits)|65
TSC4T|Introduction to Residential Construction|Grade 12|College Delivered (Dual Credits)|90
TSD4T|Masonry|Grade 12|College Delivered (Dual Credits)|60
TSE4T|Carpentry Fundamentals|Grade 12|College Delivered (Dual Credits)|45
TSF4T|Construction Tools & Safety 1|Grade 12|College Delivered (Dual Credits)|50
TSK4T|Construction Basics|Grade 12|College Delivered (Dual Credits)|70
TSL4T|Introduction to Construction Trades|Grade 12|College Delivered (Dual Credits)|130
TSM4T|Plumbing Practical|Grade 12|College Delivered (Dual Credits)|140
TSN4T|Home Renovation - Safety|Grade 12|College Delivered (Dual Credits)|25
TSP4T|Home Renovation Trade Skills|Grade 12|College Delivered (Dual Credits)|<10
TSQ4T|Building Construction Techniques|Grade 12|College Delivered (Dual Credits)|65
TSR4T|Tools and Equipment II|Grade 12|College Delivered (Dual Credits)|20
TSV4T|Building Construction Codes and Standards|Grade 12|College Delivered (Dual Credits)|<10
TSX4T|Construction Health, Safety Awareness|Grade 12|College Delivered (Dual Credits)|75
TSZ4Y|Brick and Stone Mason|Grade 12|Apprenticeship Program (Dual Credits)|10
TTA3C|Transportation Technology: Auto Service|Grade 11|College Preparation (Grade 11 & 12 level)|1675
TTA4C|Transportation Technology: Auto Service|Grade 12|College Preparation (Grade 11 & 12 level)|895
TTB3C|Transportation Technology: Auto Body|Grade 11|College Preparation (Grade 11 & 12 level)|455
TTB4C|Transportation Technology: Auto Body|Grade 12|College Preparation (Grade 11 & 12 level)|175
TTD4T|Truck and Coach Technician|Grade 12|College Delivered (Dual Credits)|55
TTD4Y|Truck and Coach Technician|Grade 12|Apprenticeship Program (Dual Credits)|25
TTE4T|Automotive Service Technician|Grade 12|College Delivered (Dual Credits)|75
TTE4Y|Automotive Service Technician|Grade 12|Apprenticeship Program (Dual Credits)|180
TTF4T|Auto Body and Collision Damage Repairer|Grade 12|College Delivered (Dual Credits)|15
TTF4Y|Auto Body and Collision Damage Repairer|Grade 12|Apprenticeship Program (Dual Credits)|<10
TTG4T|Engine Function and Design|Grade 12|College Delivered (Dual Credits)|35
TTH3C|Transportation Technology: Heavy Duty and Agricultural Equipment|Grade 11|College Preparation (Grade 11 & 12 level)|85
TTH4C|Transportation Technology: Heavy Duty and Agricultural Equipment|Grade 12|College Preparation (Grade 11 & 12 level)|65
TTJ1O|Exploring Transportation Technology|Grade 9|Open (Grade 9 - 12 level)|900
TTJ2O|Transportation Technology|Grade 10|Open (Grade 9 - 12 level)|14890
TTJ3C|Transportation Technology|Grade 11|College Preparation (Grade 11 & 12 level)|14430
TTJ3E|Transportation Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|10
TTJ3O|Transportation Technology: Vehicle Ownership|Grade 11|Open (Grade 9 - 12 level)|1990
TTJ4C|Transportation Technology|Grade 12|College Preparation (Grade 11 & 12 level)|6130
TTJ4E|Transportation Technology: Vehicle Maintenance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1225
TTL3C|Transportation Technology: Light Aircraft|Grade 11|College Preparation (Grade 11 & 12 level)|120
TTL4C|Transportation Technology: Light Aircraft|Grade 12|College Preparation (Grade 11 & 12 level)|30
TTM4T|Automotive Basic Skills|Grade 12|College Delivered (Dual Credits)|55
TTO4T|Heavy Duty Equipment Technician|Grade 12|College Delivered (Dual Credits)|55
TTO4Y|Heavy Duty Equipment Technician|Grade 12|Apprenticeship Program (Dual Credits)|15
TTP4T|Technical Practices|Grade 12|College Delivered (Dual Credits)|30
TTS3C|Transportation Technology: Small Engine and Recreational Equipment|Grade 11|College Preparation (Grade 11 & 12 level)|770
TTS4C|Transportation Technology: Small Engine and Recreational Equipment|Grade 12|College Preparation (Grade 11 & 12 level)|185
TTT3C|Transportation Technology: Truck and Coach|Grade 11|College Preparation (Grade 11 & 12 level)|45
TTT4C|Transportation Technology: Truck and Coach|Grade 12|College Preparation (Grade 11 & 12 level)|45
TTW4T|Aeronautics|Grade 12|College Delivered (Dual Credits)|50
TTX4T|Drive Train Standard Transmission|Grade 12|College Delivered (Dual Credits)|30
TUA4T|Baking Techniques - Basic|Grade 12|College Delivered (Dual Credits)|30
TUD4Y|Baker|Grade 12|Apprenticeship Program (Dual Credits)|10
TUE4T|Baking and Pastry|Grade 12|College Delivered (Dual Credits)|290
TUF4T|Baking Techniques|Grade 12|College Delivered (Dual Credits)|<10
TUI4T|Culinary Techniques|Grade 12|College Delivered (Dual Credits)|150
TUS4T|Culinary Essentials|Grade 12|College Delivered (Dual Credits)|<10
TUV4T|Techniques culinaires-application|Grade 12|College Delivered (Dual Credits)|75
TVA4T|Kitchen Management One Chef|Grade 12|College Delivered (Dual Credits)|<10
TVC4T|Basic Kitchen Production|Grade 12|College Delivered (Dual Credits)|55
TVD4T|Kitchen Production|Grade 12|College Delivered (Dual Credits)|60
TWB4T|Exploring Cabinet Construction|Grade 12|College Delivered (Dual Credits)|15
TWJ3E|Custom Woodworking|Grade 11|Workplace Preparation (Grade 11 & 12 level)|5315
TWJ4E|Custom Woodworking|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1745
TWM4T|Woodworking Materials|Grade 12|College Delivered (Dual Credits)|<10
TXA3E|Hairstyling and Aesthetics: Aesthetics|Grade 11|Workplace Preparation (Grade 11 & 12 level)|295
TXA4E|Hairstyling and Aesthetics: Aesthetics|Grade 12|Workplace Preparation (Grade 11 & 12 level)|130
TXC4T|Make-up Artistry and Applications|Grade 12|College Delivered (Dual Credits)|155
TXD4T|Body Treatments|Grade 12|College Delivered (Dual Credits)|15
TXE4T|Hairstyling and Cutting Techniques|Grade 12|College Delivered (Dual Credits)|100
TXF4T|Chemical Services|Grade 12|College Delivered (Dual Credits)|<10
TXF4Y|Hairstylist|Grade 12|Apprenticeship Program (Dual Credits)|25
TXG4T|Introduction Spa Management|Grade 12|College Delivered (Dual Credits)|25
TXH3E|Hairstyling and Aesthetics: Hairstyling|Grade 11|Workplace Preparation (Grade 11 & 12 level)|615
TXH4E|Hairstyling and Aesthetics: Hairstyling|Grade 12|Workplace Preparation (Grade 11 & 12 level)|200
TXI4T|Introductory Cosmetic Application|Grade 12|College Delivered (Dual Credits)|270
TXJ1O|Exploring Hairstyling and Aesthetics|Grade 9|Open (Grade 9 - 12 level)|1505
TXJ2O|Hairstyling and Aesthetics|Grade 10|Open (Grade 9 - 12 level)|6720
TXJ3E|Hairstyling and Aesthetics|Grade 11|Workplace Preparation (Grade 11 & 12 level)|5025
TXJ4E|Hairstyling and Aesthetics|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1820
TXK4T|Manicures|Grade 12|College Delivered (Dual Credits)|90
TXO4T|Nails|Grade 12|College Delivered (Dual Credits)|<10
TXQ4T|Advanced Techniques|Grade 12|College Delivered (Dual Credits)|15
TXU4T|Nail Technology|Grade 12|College Delivered (Dual Credits)|40
TYA4T|Domestic Animal Science|Grade 12|College Delivered (Dual Credits)|15
TYB4T|Animal Grooming|Grade 12|College Delivered (Dual Credits)|15
TYC4T|Animal Nursing Fundamentals|Grade 12|College Delivered (Dual Credits)|10
TYE4T|Aviation|Grade 12|College Delivered (Dual Credits)|10
TYF4T|Aircraft Aerodynamics|Grade 12|College Delivered (Dual Credits)|15
TYH4T|Firefighting Equipment|Grade 12|College Delivered (Dual Credits)|60
TZA4T|Precision Machining|Grade 12|College Delivered (Dual Credits)|30
TZB4Y|Refrigeration and Air Conditioning Systems Mechanics|Grade 12|Apprenticeship Program (Dual Credits)|10
TZE4T|Arboriculture/Chainsaw Practices|Grade 12|College Delivered (Dual Credits)|50
TZH4T|General Machining Principles and Practice|Grade 12|College Delivered (Dual Credits)|75
TZP4T|Machine Shop Fundamentals|Grade 12|College Delivered (Dual Credits)|40
